locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG242_00001	CDS	1653				hypothetical protein
MAG242_00002	CDS	846	pqqB			Coenzyme PQQ synthesis protein B
MAG242_00003	CDS	1464	pan_1		COG1222	Proteasome-activating nucleotidase
MAG242_00004	CDS	1755				hypothetical protein
MAG242_00005	CDS	603				hypothetical protein
MAG242_00006	CDS	1221				hypothetical protein
MAG242_00007	CDS	975				hypothetical protein
MAG242_00008	CDS	1380		1.3.7.11	COG0644	Digeranylgeranylglycerophospholipid reductase
MAG242_00009	CDS	789	gph	3.1.3.18		Phosphoglycolate phosphatase
MAG242_00010	CDS	924				hypothetical protein
MAG242_00011	CDS	348				hypothetical protein
MAG242_00012	CDS	1014	glnA	6.3.1.2	COG0174	Glutamine synthetase
MAG242_00013	CDS	564			COG0517	putative protein
MAG242_00014	CDS	741				hypothetical protein
MAG242_00015	CDS	483				hypothetical protein
MAG242_00016	CDS	1782	pepX_1	3.4.14.11		Xaa-Pro dipeptidyl-peptidase
MAG242_00017	CDS	1017	gmd_1	4.2.1.47		GDP-mannose 4,6-dehydratase
MAG242_00018	CDS	801	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
MAG242_00019	CDS	234				hypothetical protein
MAG242_00020	CDS	684	cheY			Chemotaxis protein CheY
MAG242_00021	CDS	378				hypothetical protein
MAG242_00022	CDS	1428	ftsY		COG0552	Signal recognition particle receptor FtsY
MAG242_00023	CDS	555	pfdA			Prefoldin subunit alpha
MAG242_00024	CDS	273				hypothetical protein
MAG242_00025	CDS	3132				hypothetical protein
MAG242_00026	CDS	1005				hypothetical protein
MAG242_00027	CDS	1266	smc_1			Chromosome partition protein Smc
MAG242_00028	CDS	816		2.5.1.41	COG1646	Geranylgeranylglyceryl phosphate synthase
MAG242_00029	CDS	1734			COG1136	putative ABC transporter ATP-binding protein
MAG242_00030	CDS	876				hypothetical protein
MAG242_00031	CDS	1026	wecH	2.3.1.-		O-acetyltransferase WecH
MAG242_00032	CDS	855	purQ	3.5.1.2		Phosphoribosylformylglycinamidine synthase subunit PurQ
MAG242_00033	CDS	3048	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
MAG242_00034	CDS	2937	livG_1		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
MAG242_00035	CDS	882				hypothetical protein
MAG242_00036	CDS	1212				hypothetical protein
MAG242_00037	CDS	783				hypothetical protein
MAG242_00038	CDS	1236	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MAG242_00039	CDS	1137				hypothetical protein
MAG242_00040	CDS	1377	gcvPA	1.4.4.2		glycine dehydrogenase (decarboxylating) subunit 1
MAG242_00041	CDS	1500	gcvPB	1.4.4.2		glycine dehydrogenase (decarboxylating) subunit 2
MAG242_00042	CDS	654				hypothetical protein
MAG242_00043	CDS	507	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
MAG242_00044	CDS	951	guaAB	6.3.5.2	COG0519	GMP synthase [glutamine-hydrolyzing] subunit B
MAG242_00045	tRNA	75				tRNA-Asn(gtt)
MAG242_00046	CDS	1335	deoA	2.4.2.57	COG0213	AMP phosphorylase
MAG242_00047	CDS	954				hypothetical protein
MAG242_00048	CDS	681				hypothetical protein
MAG242_00049	CDS	4893	clsB	2.7.8.-		Cardiolipin synthase B
MAG242_00050	CDS	1512				hypothetical protein
MAG242_00051	CDS	1791				hypothetical protein
MAG242_00052	CDS	1329				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
MAG242_00053	tRNA	75				tRNA-Met(cat)
MAG242_00054	CDS	933				hypothetical protein
MAG242_00055	CDS	1263				hypothetical protein
MAG242_00056	CDS	1710				hypothetical protein
MAG242_00057	CDS	654	carS	2.7.7.67	COG0575	CDP-archaeol synthase
MAG242_00058	CDS	1275	purD	6.3.4.13		Phosphoribosylamine--glycine ligase
MAG242_00059	CDS	9582				hypothetical protein
MAG242_00060	CDS	1221		3.4.21.62	COG1404	Subtilisin-like serine protease
MAG242_00061	CDS	4485				hypothetical protein
MAG242_00062	CDS	2526				hypothetical protein
MAG242_00063	CDS	477				hypothetical protein
MAG242_00064	CDS	2211				hypothetical protein
MAG242_00065	CDS	1086				hypothetical protein
MAG242_00066	CDS	912	rbn_1	3.1.26.11		Ribonuclease BN
MAG242_00067	CDS	5754				hypothetical protein
MAG242_00068	CDS	5376				hypothetical protein
MAG242_00069	CDS	453				hypothetical protein
MAG242_00070	CDS	792				hypothetical protein
MAG242_00071	CDS	339				hypothetical protein
MAG242_00072	CDS	1038	pcp	3.4.19.3		Pyrrolidone-carboxylate peptidase
MAG242_00073	CDS	516				hypothetical protein
MAG242_00074	CDS	1032	aglC_1	2.4.1.335		Dolichyl N-acetyl-alpha-D-glucosaminyl phosphate 3-beta-D-2,3-diacetamido-2,3-dideoxy-beta-D-glucuronosyltransferase
MAG242_00075	CDS	996				hypothetical protein
MAG242_00076	CDS	1128	dnaJ_1			Chaperone protein DnaJ
MAG242_00077	CDS	306				hypothetical protein
MAG242_00078	CDS	2238				hypothetical protein
MAG242_00079	CDS	1809	arcS	2.6.1.97	COG1549	Archaeosine synthase
MAG242_00080	CDS	459			COG0184	30S ribosomal protein S15
MAG242_00081	CDS	903				hypothetical protein
MAG242_00082	CDS	351				hypothetical protein
MAG242_00083	CDS	2106				hypothetical protein
MAG242_00084	CDS	411				hypothetical protein
MAG242_00085	CDS	1713	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
MAG242_00086	CDS	735	rnhB	3.1.26.4	COG0164	Ribonuclease HII
MAG242_00087	CDS	2421				hypothetical protein
MAG242_00088	CDS	381				hypothetical protein
MAG242_00089	CDS	1749	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
MAG242_00090	CDS	1602	fwdC	1.2.7.12	COG2218	Tungsten-containing formylmethanofuran dehydrogenase 2 subunit C
MAG242_00091	CDS	1038	gap	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
MAG242_00092	CDS	4977		3.4.21.62	COG1404	Subtilisin-like serine protease
MAG242_00093	CDS	693	adk	2.7.4.3	COG0563	Adenylate kinase
MAG242_00094	CDS	267				hypothetical protein
MAG242_00095	CDS	1752				hypothetical protein
MAG242_00096	CDS	1527				hypothetical protein
MAG242_00097	rRNA	104				5.8S ribosomal RNA (partial)
MAG242_00098	CDS	465				hypothetical protein
MAG242_00099	CDS	807				hypothetical protein
MAG242_00100	CDS	1488				hypothetical protein
MAG242_00101	CDS	381				hypothetical protein
MAG242_00102	CDS	1932	phr_1	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
MAG242_00103	CDS	1530				hypothetical protein
MAG242_00104	CDS	1014				hypothetical protein
MAG242_00105	CDS	501	resA_1			Thiol-disulfide oxidoreductase ResA
MAG242_00106	CDS	1530				hypothetical protein
MAG242_00107	CDS	717	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
MAG242_00108	CDS	372	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
MAG242_00109	CDS	603			COG1632	50S ribosomal protein L15e
MAG242_00110	CDS	1230				hypothetical protein
MAG242_00111	CDS	231				hypothetical protein
MAG242_00112	CDS	2142				hypothetical protein
MAG242_00113	CDS	3504				hypothetical protein
MAG242_00114	CDS	4953	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
MAG242_00115	CDS	657	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
MAG242_00116	CDS	963	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
MAG242_00117	CDS	849				hypothetical protein
MAG242_00118	CDS	852	asd_1	4.1.1.-	COG0688	Putative archaetidylserine decarboxylase proenzyme
MAG242_00119	CDS	1167				hypothetical protein
MAG242_00120	CDS	273				hypothetical protein
MAG242_00121	CDS	1968				hypothetical protein
MAG242_00122	CDS	1311	ychF			Ribosome-binding ATPase YchF
MAG242_00123	CDS	387				hypothetical protein
MAG242_00124	CDS	2232	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
MAG242_00125	CDS	789				hypothetical protein
MAG242_00126	CDS	8340				hypothetical protein
MAG242_00127	CDS	2322	pta	2.3.1.8		Phosphate acetyltransferase
MAG242_00128	CDS	843				hypothetical protein
MAG242_00129	CDS	693				hypothetical protein
MAG242_00130	CDS	336				hypothetical protein
MAG242_00131	CDS	435	rlmH	2.1.1.177		Ribosomal RNA large subunit methyltransferase H
MAG242_00132	CDS	771				hypothetical protein
MAG242_00133	CDS	282				hypothetical protein
MAG242_00134	CDS	486				hypothetical protein
MAG242_00135	CDS	696				hypothetical protein
MAG242_00136	CDS	489	rppH_1	3.6.1.-		RNA pyrophosphohydrolase
MAG242_00137	CDS	999				hypothetical protein
MAG242_00138	CDS	468				hypothetical protein
MAG242_00139	CDS	3402				hypothetical protein
MAG242_00140	CDS	1248	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
MAG242_00141	CDS	384				hypothetical protein
MAG242_00142	CDS	663				hypothetical protein
MAG242_00143	CDS	579				hypothetical protein
MAG242_00144	CDS	1131	ftsZ1_1		COG0206	Cell division protein FtsZ 1
MAG242_00145	CDS	1038	radA		COG0468	DNA repair and recombination protein RadA
MAG242_00146	CDS	843				hypothetical protein
MAG242_00147	tRNA	78				tRNA-Met(cat)
MAG242_00148	CDS	762				hypothetical protein
MAG242_00149	CDS	558		2.7.4.3	COG1936	Putative adenylate kinase
MAG242_00150	CDS	708			COG0558	Bifunctional IPC transferase and DIPP synthase
MAG242_00151	CDS	3252				hypothetical protein
MAG242_00152	CDS	1161				hypothetical protein
MAG242_00153	CDS	549				hypothetical protein
MAG242_00154	CDS	1260	dadD_1	3.5.4.41	COG0402	5'-deoxyadenosine deaminase
MAG242_00155	tRNA	74				tRNA-Thr(cgt)
MAG242_00156	CDS	1260	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
MAG242_00157	CDS	957	mjaIM	2.1.1.113	COG0863	Modification methylase MjaI
MAG242_00158	CDS	1257	pepQ_1	3.4.13.9	COG0006	Xaa-Pro dipeptidase
MAG242_00159	CDS	264				hypothetical protein
MAG242_00160	CDS	798				hypothetical protein
MAG242_00161	CDS	825				hypothetical protein
MAG242_00162	CDS	303				hypothetical protein
MAG242_00163	CDS	225	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
MAG242_00164	CDS	1263	xseA	3.1.11.6		Exodeoxyribonuclease 7 large subunit
MAG242_00165	CDS	1002	corA		COG0598	Cobalt/magnesium transport protein CorA
MAG242_00166	CDS	192				hypothetical protein
MAG242_00167	CDS	339	fer1		COG0633	Ferredoxin-1
MAG242_00168	CDS	1092				hypothetical protein
MAG242_00169	CDS	876	rsmA	2.1.1.-	COG0030	putative ribosomal RNA small subunit methyltransferase A
MAG242_00170	CDS	786				hypothetical protein
MAG242_00171	CDS	363				hypothetical protein
MAG242_00172	CDS	291			COG2139	50S ribosomal protein L21e
MAG242_00173	CDS	1818		5.4.99.25	COG1258	tRNA pseudouridine synthase Pus10
MAG242_00174	CDS	486				hypothetical protein
MAG242_00175	CDS	492				hypothetical protein
MAG242_00176	CDS	3138				hypothetical protein
