locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG201_00001	CDS	255				hypothetical protein
MAG201_00002	CDS	681				hypothetical protein
MAG201_00003	CDS	603				hypothetical protein
MAG201_00004	CDS	2442	leuS	6.1.1.4		Leucine--tRNA ligase
MAG201_00005	CDS	525				hypothetical protein
MAG201_00006	CDS	558	msrA2	1.8.4.11		Peptide methionine sulfoxide reductase MsrA 2
MAG201_00007	CDS	144				hypothetical protein
MAG201_00008	CDS	1227				hypothetical protein
MAG201_00009	CDS	348	bluR		COG0789	HTH-type transcriptional repressor BluR
MAG201_00010	CDS	1101	ald	1.4.1.1	COG0686	Alanine dehydrogenase
MAG201_00011	CDS	2076	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
MAG201_00012	CDS	270	rpsO		COG0184	30S ribosomal protein S15
MAG201_00013	CDS	951	ribF		COG0196	Riboflavin biosynthesis protein RibF
MAG201_00014	CDS	642	truB	5.4.99.25		tRNA pseudouridine synthase B
MAG201_00015	CDS	348	rbfA		COG0858	Ribosome-binding factor A
MAG201_00016	CDS	2352	infB			Translation initiation factor IF-2
MAG201_00017	CDS	1395	nusA		COG0195	Transcription termination/antitermination protein NusA
MAG201_00018	CDS	720				hypothetical protein
MAG201_00019	CDS	1038				hypothetical protein
MAG201_00020	CDS	726				hypothetical protein
MAG201_00021	CDS	2376	fecA		COG4772	Fe(3+) dicitrate transport protein FecA
MAG201_00022	CDS	1053	tolB			Protein TolB
MAG201_00023	CDS	1242		3.4.11.24	COG2234	Aminopeptidase S
MAG201_00024	CDS	615				hypothetical protein
MAG201_00025	CDS	3735				hypothetical protein
MAG201_00026	CDS	579				hypothetical protein
MAG201_00027	CDS	510				hypothetical protein
MAG201_00028	CDS	405				hypothetical protein
MAG201_00029	CDS	867	dat	2.6.1.21		D-alanine aminotransferase
MAG201_00030	CDS	1713	yjcS	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
MAG201_00031	CDS	528	apt	2.4.2.7		Adenine phosphoribosyltransferase
MAG201_00032	CDS	453				hypothetical protein
MAG201_00033	CDS	642				hypothetical protein
MAG201_00034	CDS	669			COG5424	PqqC-like protein
