locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG92_00001	CDS	2883				hypothetical protein
MAG92_00002	CDS	1089				hypothetical protein
MAG92_00003	CDS	1140				hypothetical protein
MAG92_00004	CDS	183				hypothetical protein
MAG92_00005	CDS	282				hypothetical protein
MAG92_00006	CDS	234				hypothetical protein
MAG92_00007	CDS	1248				hypothetical protein
MAG92_00008	CDS	1068				hypothetical protein
MAG92_00009	CDS	1428				hypothetical protein
MAG92_00010	CDS	198				hypothetical protein
MAG92_00011	CDS	717				hypothetical protein
MAG92_00012	CDS	471				hypothetical protein
MAG92_00013	CDS	447				hypothetical protein
MAG92_00014	CDS	774				hypothetical protein
MAG92_00015	CDS	1023				hypothetical protein
MAG92_00016	CDS	453				hypothetical protein
MAG92_00017	CDS	1311	hhoA			Putative serine protease HhoA
MAG92_00018	CDS	1416				hypothetical protein
MAG92_00019	CDS	825				hypothetical protein
MAG92_00020	CDS	1095	xerD_1			Tyrosine recombinase XerD
MAG92_00021	CDS	753				hypothetical protein
MAG92_00022	CDS	3015	hutI_1	3.5.2.7		Imidazolonepropionase
MAG92_00023	CDS	342				hypothetical protein
MAG92_00024	CDS	432				hypothetical protein
MAG92_00025	CDS	693			COG0325	Pyridoxal phosphate homeostasis protein
MAG92_00026	CDS	2469	gyrA	5.99.1.3	COG0188	DNA gyrase subunit A
MAG92_00027	CDS	1974	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
MAG92_00028	CDS	279				hypothetical protein
MAG92_00029	CDS	1059	recF		COG1195	DNA replication and repair protein RecF
MAG92_00030	CDS	1110	dnaN			Beta sliding clamp
MAG92_00031	CDS	1263	prsA1_1	5.2.1.8	COG0760	Foldase protein PrsA 1
MAG92_00032	CDS	1728	prsA1_2	5.2.1.8	COG0760	Foldase protein PrsA 1
MAG92_00033	CDS	3039	mfd	3.6.4.-		Transcription-repair-coupling factor
MAG92_00034	CDS	1821	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
MAG92_00035	CDS	1347	mnmE	3.6.5.-	COG0486	tRNA modification GTPase MnmE
MAG92_00036	CDS	1755	yidC		COG0706	Membrane protein insertase YidC
MAG92_00037	CDS	357	rnpA	3.1.26.5		Ribonuclease P protein component
MAG92_00038	CDS	354	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
MAG92_00039	CDS	204				hypothetical protein
MAG92_00040	CDS	759	speE	2.5.1.16		Polyamine aminopropyltransferase
MAG92_00041	CDS	1821				hypothetical protein
MAG92_00042	CDS	144				hypothetical protein
MAG92_00043	CDS	261				hypothetical protein
MAG92_00044	CDS	360				hypothetical protein
MAG92_00045	CDS	114				hypothetical protein
MAG92_00046	CDS	363				hypothetical protein
MAG92_00047	CDS	498				hypothetical protein
