locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG264_00001	CDS	516				hypothetical protein
MAG264_00002	CDS	606	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
MAG264_00003	CDS	534				hypothetical protein
MAG264_00004	CDS	111				hypothetical protein
MAG264_00005	CDS	3171	tri1	3.4.21.-	COG0793	Tricorn protease 
MAG264_00006	CDS	1176				hypothetical protein
MAG264_00007	CDS	1599				hypothetical protein
MAG264_00008	CDS	153				hypothetical protein
MAG264_00009	CDS	2715				hypothetical protein
MAG264_00010	CDS	1575				hypothetical protein
MAG264_00011	CDS	342				hypothetical protein
MAG264_00012	CDS	144				hypothetical protein
MAG264_00013	CDS	771				hypothetical protein
MAG264_00014	CDS	657	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
MAG264_00015	CDS	1392				hypothetical protein
MAG264_00016	CDS	2421				hypothetical protein
MAG264_00017	CDS	549	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
MAG264_00018	CDS	600	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
MAG264_00019	CDS	303				hypothetical protein
MAG264_00020	CDS	705				hypothetical protein
MAG264_00021	CDS	714	cph1_1	2.7.13.3		Phytochrome-like protein cph1
MAG264_00022	CDS	756				hypothetical protein
MAG264_00023	CDS	573				hypothetical protein
MAG264_00024	CDS	837	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
MAG264_00025	CDS	510				hypothetical protein
MAG264_00026	CDS	834	cvfB		COG2996	Conserved virulence factor B
MAG264_00027	CDS	1668	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
MAG264_00028	CDS	1074	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
MAG264_00029	CDS	420		3.1.2.-	COG2050	Putative esterase
MAG264_00030	CDS	618				hypothetical protein
MAG264_00031	CDS	651				hypothetical protein
MAG264_00032	CDS	1896	dnaK			Chaperone protein DnaK
MAG264_00033	CDS	1269	umuC		COG0389	Protein UmuC
MAG264_00034	CDS	369	umuD	3.4.21.-	COG1974	Protein UmuD
MAG264_00035	CDS	768	wbbL_1	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
MAG264_00036	CDS	1281	odhB_1	2.3.1.61		Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
MAG264_00037	CDS	1047		3.4.11.10		Bacterial leucyl aminopeptidase
MAG264_00038	CDS	1383	gloC_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
MAG264_00039	CDS	876	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
MAG264_00040	CDS	858	cho	3.1.25.-	COG0322	Excinuclease cho
MAG264_00041	tRNA	75				tRNA-Pro(ggg)
MAG264_00042	tRNA	78				tRNA-Pro(tgg)
MAG264_00043	CDS	447	cycA		COG2010	Cytochrome c-552
MAG264_00044	CDS	606	udk	2.7.1.48	COG0572	Uridine kinase
MAG264_00045	CDS	321				hypothetical protein
MAG264_00046	CDS	1329	mutA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase small subunit
MAG264_00047	CDS	2139	mutB	5.4.99.2	COG1884	Methylmalonyl-CoA mutase large subunit
MAG264_00048	CDS	765	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
MAG264_00049	CDS	900	parB		COG1475	putative chromosome-partitioning protein ParB
MAG264_00050	CDS	618				hypothetical protein
MAG264_00051	CDS	1179	phaA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
MAG264_00052	CDS	2046	pgpH	3.1.4.-		Cyclic-di-AMP phosphodiesterase PgpH
MAG264_00053	CDS	579	pyrR_1			Bifunctional protein pyrR
MAG264_00054	CDS	939	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
MAG264_00055	CDS	336				hypothetical protein
MAG264_00056	CDS	906	rbn	3.1.-.-	COG1234	Ribonuclease BN
MAG264_00057	CDS	645	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
MAG264_00058	CDS	771				hypothetical protein
MAG264_00059	CDS	231				hypothetical protein
MAG264_00060	CDS	210				hypothetical protein
MAG264_00061	CDS	360				hypothetical protein
MAG264_00062	CDS	2235	btuB_1			Vitamin B12 transporter BtuB
MAG264_00063	CDS	741				hypothetical protein
MAG264_00064	CDS	318				hypothetical protein
MAG264_00065	CDS	543				hypothetical protein
MAG264_00066	CDS	456	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
MAG264_00067	CDS	1257	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
MAG264_00068	CDS	1467	crtN	1.3.8.2		Dehydrosqualene desaturase
MAG264_00069	CDS	912	carH			HTH-type transcriptional repressor CarH
MAG264_00070	tRNA	84				tRNA-Leu(gag)
MAG264_00071	tRNA	74				tRNA-Lys(ttt)
MAG264_00072	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase
MAG264_00073	CDS	504	pyrR_2			Bifunctional protein pyrR
MAG264_00074	CDS	372			COG1188	putative protein
MAG264_00075	CDS	939				hypothetical protein
MAG264_00076	CDS	954	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
MAG264_00077	CDS	846	tkt	2.2.1.1		Transketolase
MAG264_00078	CDS	1194	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
MAG264_00079	CDS	1080	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
MAG264_00080	CDS	891				hypothetical protein
MAG264_00081	CDS	954	accA	6.4.1.2	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
MAG264_00082	CDS	1530	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
MAG264_00083	CDS	714	ypdB		COG3279	Transcriptional regulatory protein YpdB
MAG264_00084	CDS	342	rpsF		COG0360	30S ribosomal protein S6
MAG264_00085	CDS	297	rpsR			30S ribosomal protein S18
MAG264_00086	CDS	459	rplI		COG0359	50S ribosomal protein L9
MAG264_00087	CDS	531				hypothetical protein
MAG264_00088	CDS	1242	macB_2	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
MAG264_00089	CDS	747	kynB	3.5.1.9		Kynurenine formamidase
MAG264_00090	CDS	1029	hemN	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
MAG264_00091	CDS	561	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
MAG264_00092	CDS	477				hypothetical protein
MAG264_00093	CDS	1164	hpd	1.13.11.27	COG3185	4-hydroxyphenylpyruvate dioxygenase
MAG264_00094	CDS	657	cbbY	3.1.3.-	COG0637	Protein CbbY
MAG264_00095	CDS	1299	rarA		COG2256	Replication-associated recombination protein A
MAG264_00096	CDS	759				hypothetical protein
MAG264_00097	CDS	1413				hypothetical protein
MAG264_00098	CDS	552				hypothetical protein
MAG264_00099	CDS	690	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
MAG264_00100	CDS	1287				hypothetical protein
MAG264_00101	CDS	1161	cph1_2	2.7.13.3		Phytochrome-like protein cph1
MAG264_00102	CDS	1356	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
MAG264_00103	CDS	156				hypothetical protein
MAG264_00104	CDS	381				hypothetical protein
MAG264_00105	CDS	780				hypothetical protein
MAG264_00106	CDS	1338				hypothetical protein
MAG264_00107	CDS	711				hypothetical protein
MAG264_00108	CDS	711	rgtE_1	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
MAG264_00109	CDS	633				hypothetical protein
MAG264_00110	CDS	1632	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
MAG264_00111	CDS	570				hypothetical protein
MAG264_00112	CDS	231				hypothetical protein
MAG264_00113	CDS	1371	norM		COG0534	Multidrug resistance protein NorM
MAG264_00114	CDS	456				hypothetical protein
MAG264_00115	CDS	675				hypothetical protein
MAG264_00116	CDS	1413		3.4.11.10		Bacterial leucyl aminopeptidase
MAG264_00117	CDS	1164	zraR_1		COG2204	Transcriptional regulatory protein ZraR
MAG264_00118	CDS	879	mscK		COG3264	Mechanosensitive channel MscK
MAG264_00119	CDS	1308	yhaP		COG1668	putative protein YhaP
MAG264_00120	CDS	927	natA		COG4555	ABC transporter ATP-binding protein NatA
MAG264_00121	CDS	1113	dnaJ_1		COG0484	Chaperone protein DnaJ
MAG264_00122	CDS	558	grpE		COG0576	Protein GrpE
MAG264_00123	CDS	90				hypothetical protein
MAG264_00124	CDS	669				hypothetical protein
MAG264_00125	CDS	909				Epimerase family protein
MAG264_00126	CDS	639	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
MAG264_00127	CDS	513				hypothetical protein
MAG264_00128	CDS	1071	ilvK	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase 2
MAG264_00129	CDS	387				hypothetical protein
MAG264_00130	CDS	189				hypothetical protein
MAG264_00131	CDS	2010				hypothetical protein
MAG264_00132	CDS	369	crcB		COG0239	Putative fluoride ion transporter CrcB
MAG264_00133	CDS	603				hypothetical protein
MAG264_00134	CDS	459	lrpC		COG1522	HTH-type transcriptional regulator LrpC
MAG264_00135	CDS	396				hypothetical protein
MAG264_00136	CDS	3426	icmF		COG1703	Fused isobutyryl-CoA mutase
