locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG261_00001	CDS	1011	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
MAG261_00002	CDS	537	nudC_1	3.6.1.22	COG2816	NADH pyrophosphatase
MAG261_00003	CDS	573	nudL	3.6.1.-		putative Nudix hydrolase NudL
MAG261_00004	CDS	534	yrdA		COG0663	Protein YrdA
MAG261_00005	CDS	2577	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
MAG261_00006	CDS	288				hypothetical protein
MAG261_00007	CDS	249				hypothetical protein
MAG261_00008	CDS	354				hypothetical protein
MAG261_00009	CDS	699				hypothetical protein
MAG261_00010	CDS	495				hypothetical protein
MAG261_00011	CDS	183				hypothetical protein
MAG261_00012	CDS	3705	chiA	3.2.1.14		Chitinase A
MAG261_00013	CDS	1680	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
MAG261_00014	CDS	144				hypothetical protein
MAG261_00015	CDS	366				hypothetical protein
MAG261_00016	CDS	477				hypothetical protein
MAG261_00017	CDS	378				hypothetical protein
MAG261_00018	CDS	156				hypothetical protein
MAG261_00019	CDS	561	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
MAG261_00020	CDS	699		3.4.21.-	COG3340	putative peptidase
MAG261_00021	CDS	693				hypothetical protein
MAG261_00022	CDS	906		3.1.1.23	COG2267	Monoacylglycerol lipase
MAG261_00023	CDS	1110		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
MAG261_00024	CDS	144				hypothetical protein
MAG261_00025	CDS	441	crtK-2		COG3476	Tryptophan-rich protein TspO
MAG261_00026	CDS	1254	nupX		COG1972	Putative nucleoside permease NupX
MAG261_00027	CDS	909				hypothetical protein
MAG261_00028	CDS	3189	oar			Protein oar
MAG261_00029	CDS	1248	serS	6.1.1.11	COG0172	Serine--tRNA ligase
MAG261_00030	CDS	357	crcB		COG0239	Putative fluoride ion transporter CrcB
MAG261_00031	CDS	489				hypothetical protein
MAG261_00032	CDS	2292	ftsK		COG1674	DNA translocase FtsK
MAG261_00033	CDS	936	trxB	1.8.1.9	COG0492	Thioredoxin reductase
MAG261_00034	CDS	984	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
MAG261_00035	CDS	132				hypothetical protein
MAG261_00036	CDS	771		1.-.-.-		putative oxidoreductase
MAG261_00037	CDS	591				hypothetical protein
MAG261_00038	CDS	339	glnK_1		COG0347	Nitrogen regulatory protein P-II 2
MAG261_00039	CDS	1236	nrgA			Ammonium transporter
MAG261_00040	CDS	1278	amtB			Ammonia channel
