locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG208_00001	CDS	1887	htpG_1		COG0326	Chaperone protein HtpG
MAG208_00002	CDS	1533	sglT_1			Sodium/glucose cotransporter
MAG208_00003	CDS	618	recR_1		COG0353	Recombination protein RecR
MAG208_00004	CDS	1122	wbbL_1	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
MAG208_00005	CDS	1272	sucB_1	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
MAG208_00006	CDS	612	ycgM_1		COG0179	putative protein YcgM
MAG208_00007	CDS	474	pncC_1	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
MAG208_00008	CDS	237	rpmB_1		COG0227	50S ribosomal protein L28
MAG208_00009	CDS	183	rpmG1_1		COG0267	50S ribosomal protein L33 1
MAG208_00010	CDS	153				hypothetical protein
MAG208_00011	CDS	1179	ftsY		COG0552	Signal recognition particle receptor FtsY
MAG208_00012	CDS	1302	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
MAG208_00013	CDS	2469				hypothetical protein
MAG208_00014	CDS	1599	bshC	6.-.-.-	COG4365	Putative cysteine ligase BshC
MAG208_00015	CDS	1533	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
MAG208_00016	CDS	1401				hypothetical protein
MAG208_00017	CDS	1614	pyrG_1	6.3.4.2		CTP synthase
MAG208_00018	CDS	1842	yidC_1		COG0706	Membrane protein insertase YidC
MAG208_00019	CDS	1545	pgpH_1	3.1.4.-		Cyclic-di-AMP phosphodiesterase PgpH
MAG208_00020	tRNA	87				tRNA-Ser(gct)
MAG208_00021	tRNA	76				tRNA-Pro(tgg)
MAG208_00022	tRNA	77				tRNA-Arg(tct)
MAG208_00023	CDS	132				hypothetical protein
MAG208_00024	CDS	1194	kbl_1	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
MAG208_00025	CDS	960				putative epimerase/dehydratase
MAG208_00026	CDS	762				hypothetical protein
MAG208_00027	CDS	1062			COG0628	Putative transport protein
MAG208_00028	CDS	708	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
MAG208_00029	CDS	1020	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
MAG208_00030	CDS	987	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase 1
MAG208_00031	CDS	1002	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
MAG208_00032	CDS	855				hypothetical protein
MAG208_00033	CDS	381	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
MAG208_00034	CDS	2661	lptD_1			LPS-assembly protein LptD
MAG208_00035	CDS	1080	amiA	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiA
MAG208_00036	CDS	927				hypothetical protein
MAG208_00037	CDS	1317	fadF_1	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
MAG208_00038	CDS	450				hypothetical protein
MAG208_00039	CDS	792	fadF_2	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
MAG208_00040	CDS	480				hypothetical protein
MAG208_00041	CDS	2916	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
MAG208_00042	CDS	1137	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
MAG208_00043	CDS	1401		3.2.1.-		Glycosyl hydrolase family 109 protein 1
MAG208_00044	CDS	354				hypothetical protein
MAG208_00045	CDS	894				hypothetical protein
MAG208_00046	CDS	1398		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
MAG208_00047	CDS	1260	gltP		COG1301	Proton/glutamate-aspartate symporter
MAG208_00048	CDS	666	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
MAG208_00049	CDS	849	udp	2.4.2.3	COG2820	Uridine phosphorylase
MAG208_00050	CDS	324				hypothetical protein
MAG208_00051	CDS	951				hypothetical protein
MAG208_00052	CDS	201				hypothetical protein
MAG208_00053	CDS	366				hypothetical protein
MAG208_00054	CDS	624				hypothetical protein
MAG208_00055	CDS	1251	umuC		COG0389	Protein UmuC
MAG208_00056	CDS	438	umuD	3.4.21.-	COG1974	Protein UmuD
MAG208_00057	CDS	243				hypothetical protein
MAG208_00058	CDS	258				hypothetical protein
MAG208_00059	CDS	426				hypothetical protein
MAG208_00060	CDS	582				hypothetical protein
MAG208_00061	CDS	1044	xerC_1			Tyrosine recombinase XerC
MAG208_00062	CDS	1371	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
MAG208_00063	CDS	453	rplI		COG0359	50S ribosomal protein L9
MAG208_00064	CDS	297	rpsR			30S ribosomal protein S18
MAG208_00065	CDS	393	rpsF		COG0360	30S ribosomal protein S6
MAG208_00066	CDS	687	ypdB		COG3279	Transcriptional regulatory protein YpdB
MAG208_00067	CDS	2451	priA	3.6.4.-	COG1198	Primosomal protein N'
MAG208_00068	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
MAG208_00069	CDS	579		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
MAG208_00070	CDS	774				hypothetical protein
MAG208_00071	CDS	627				hypothetical protein
MAG208_00072	CDS	1344	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
MAG208_00073	CDS	1674				hypothetical protein
MAG208_00074	CDS	1452		3.4.21.-		putative CtpA-like serine protease
MAG208_00075	CDS	501				hypothetical protein
MAG208_00076	CDS	1113				hypothetical protein
MAG208_00077	CDS	2853	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
MAG208_00078	CDS	159	rpmH		COG0230	50S ribosomal protein L34
MAG208_00079	CDS	561				hypothetical protein
MAG208_00080	CDS	663				hypothetical protein
MAG208_00081	CDS	285				hypothetical protein
MAG208_00082	CDS	1341	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
MAG208_00083	CDS	1623	gsiB		COG0747	Glutathione-binding protein GsiB
MAG208_00084	CDS	423				hypothetical protein
MAG208_00085	CDS	258	rpmE2		COG0254	50S ribosomal protein L31 type B
