locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG12_00001	CDS	663	lipB	2.3.1.181	COG0321	Octanoyltransferase
MAG12_00002	CDS	750	rcoM		COG3300	CO-responsive transcriptional regulator RcoM
MAG12_00003	CDS	462				hypothetical protein
MAG12_00004	tRNA	87				tRNA-Leu(gag)
MAG12_00005	CDS	1500		3.1.4.-		Multifunctional alkaline phosphatase superfamily protein
MAG12_00006	CDS	219				hypothetical protein
MAG12_00007	CDS	1050				hypothetical protein
MAG12_00008	CDS	921	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
MAG12_00009	CDS	1668	ilvI_1	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
MAG12_00010	CDS	2013	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
MAG12_00011	CDS	390				hypothetical protein
MAG12_00012	CDS	1254		2.7.1.165	COG2379	D-glycerate 2-kinase
MAG12_00013	CDS	444				hypothetical protein
MAG12_00014	CDS	1203	nicC	1.14.13.114	COG0654	6-hydroxynicotinate 3-monooxygenase
MAG12_00015	CDS	774	polS	1.1.1.14		Sorbitol dehydrogenase
MAG12_00016	CDS	1218				hypothetical protein
MAG12_00017	CDS	1032	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
MAG12_00018	CDS	1437				hypothetical protein
MAG12_00019	CDS	1011	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
MAG12_00020	CDS	819				hypothetical protein
MAG12_00021	CDS	807				hypothetical protein
MAG12_00022	CDS	249				hypothetical protein
MAG12_00023	CDS	477	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
MAG12_00024	CDS	1197				hypothetical protein
MAG12_00025	CDS	1245	soxB	1.5.3.1		Sarcosine oxidase subunit beta
MAG12_00026	CDS	843				hypothetical protein
MAG12_00027	CDS	1374		1.14.13.106	COG2124	Epi-isozizaene 5-monooxygenase/(E)-beta-farnesene synthase
MAG12_00028	CDS	690				hypothetical protein
MAG12_00029	CDS	345	recA			Protein RecA
MAG12_00030	CDS	2661	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
MAG12_00031	CDS	1095				hypothetical protein
MAG12_00032	CDS	1536	rbsA_1	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
MAG12_00033	CDS	999	tmpC		COG1744	Membrane lipoprotein TmpC
MAG12_00034	CDS	348				hypothetical protein
MAG12_00035	CDS	2352		3.4.21.-		Extracellular serine protease
MAG12_00036	CDS	363	rplT		COG0292	50S ribosomal protein L20
MAG12_00037	CDS	603				hypothetical protein
MAG12_00038	CDS	444	phaJ	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
MAG12_00039	CDS	948	ribF		COG0196	Riboflavin biosynthesis protein RibF
MAG12_00040	CDS	465				hypothetical protein
MAG12_00041	CDS	1050	ltaE	4.1.2.48		Low specificity L-threonine aldolase
MAG12_00042	CDS	588	lolA		COG2834	Outer-membrane lipoprotein carrier protein
MAG12_00043	CDS	2790	ftsK		COG1674	DNA translocase FtsK
MAG12_00044	CDS	1164	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
MAG12_00045	CDS	1329	cnbH	3.5.99.5		2-amino-5-chloromuconic acid deaminase
MAG12_00046	CDS	1266	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
MAG12_00047	CDS	180				hypothetical protein
MAG12_00048	CDS	642	lon2	3.4.21.53	COG0466	Lon protease 2
