locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG59_00001	CDS	660	adk	2.7.4.3		Adenylate kinase
MAG59_00002	CDS	939	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
MAG59_00003	CDS	2247	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
MAG59_00004	CDS	894	cysM	2.5.1.47	COG0031	Cysteine synthase B
MAG59_00005	CDS	2634	barA_1	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
MAG59_00006	CDS	777	recO		COG1381	DNA repair protein RecO
MAG59_00007	CDS	900	era		COG1159	GTPase Era
MAG59_00008	CDS	741	rnc	3.1.26.3	COG0571	Ribonuclease 3
MAG59_00009	CDS	441				hypothetical protein
MAG59_00010	CDS	747	lepB	3.4.21.89	COG0681	Signal peptidase I
MAG59_00011	CDS	249	lepA	3.6.5.-	COG0481	Elongation factor 4
MAG59_00012	CDS	1470	pepQ	3.4.13.9		Xaa-Pro dipeptidase
MAG59_00013	CDS	1029				hypothetical protein
MAG59_00014	CDS	1107	tfdD	5.1.1.-	COG4948	D-Ala-D/L-Ala epimerase
MAG59_00015	CDS	1494	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
MAG59_00016	CDS	837	dppA	3.4.11.-	COG2362	D-aminopeptidase
MAG59_00017	CDS	1605		3.4.16.4		D-alanyl-D-alanine carboxypeptidase
MAG59_00018	CDS	639	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
MAG59_00019	CDS	1314	tig	5.2.1.8	COG0544	Trigger factor
MAG59_00020	tRNA	85				tRNA-Leu(tag)
MAG59_00021	CDS	276				hypothetical protein
MAG59_00022	CDS	1176	fadA_1	2.3.1.16		3-ketoacyl-CoA thiolase
MAG59_00023	CDS	2139	fadB			Fatty acid oxidation complex subunit alpha
MAG59_00024	CDS	1110		3.2.1.169		Protein O-GlcNAcase
MAG59_00025	CDS	771	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
MAG59_00026	CDS	357				hypothetical protein
MAG59_00027	CDS	1005	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
MAG59_00028	CDS	639	tmk	2.7.4.9	COG0125	Thymidylate kinase
MAG59_00029	CDS	1095	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
MAG59_00030	CDS	879	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
MAG59_00031	CDS	1239	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
MAG59_00032	CDS	237	acpP_1		COG0236	Acyl carrier protein
MAG59_00033	CDS	744	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MAG59_00034	CDS	945	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
MAG59_00035	CDS	1011	plsX	2.3.1.-	COG0416	Phosphate acyltransferase
MAG59_00036	CDS	183	rpmF		COG0333	50S ribosomal protein L32
MAG59_00037	CDS	573	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
MAG59_00038	CDS	603	yceF		COG0424	Maf-like protein YceF
MAG59_00039	CDS	714	cpxR		COG0745	Transcriptional regulatory protein CpxR
MAG59_00040	CDS	1377	cpxA	2.7.13.3		Sensor histidine kinase CpxA
MAG59_00041	CDS	999	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
MAG59_00042	CDS	681		3.1.3.5	COG0546	5'-nucleotidase
MAG59_00043	CDS	984	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
MAG59_00044	CDS	264				hypothetical protein
