locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG292_00001	CDS	240				hypothetical protein
MAG292_00002	CDS	411	pccA_1	6.4.1.3		Propionyl-CoA carboxylase, biotin carboxylase and biotin-carboxyl carrier subunit
MAG292_00003	CDS	189				hypothetical protein
MAG292_00004	CDS	1581	pccB_1	6.4.1.3		Propionyl-CoA carboxylase, carboxyltransferase subunit
MAG292_00005	CDS	1605				hypothetical protein
MAG292_00006	CDS	447	glmS_1	5.4.99.1		Glutamate mutase sigma subunit
MAG292_00007	CDS	870				hypothetical protein
MAG292_00008	CDS	624				hypothetical protein
MAG292_00009	CDS	1779	purF	2.4.2.14		Amidophosphoribosyltransferase
MAG292_00010	CDS	1203				hypothetical protein
MAG292_00011	CDS	657				hypothetical protein
MAG292_00012	CDS	333	rsxB			Electron transport complex subunit RsxB
MAG292_00013	CDS	291				hypothetical protein
MAG292_00014	CDS	990	tfrB_1	1.3.4.1	COG0247	Fumarate reductase (CoM/CoB) subunit B
MAG292_00015	CDS	114				hypothetical protein
MAG292_00016	CDS	1245	metK	2.5.1.6		S-adenosylmethionine synthase
MAG292_00017	CDS	1401	aspS	6.1.1.12	COG0017	Aspartate--tRNA(Asp) ligase
MAG292_00018	CDS	747				hypothetical protein
MAG292_00019	CDS	813	rhaD_1	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
MAG292_00020	CDS	1665			COG0531	putative protein
MAG292_00021	CDS	1398	yjgF	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
MAG292_00022	CDS	903				hypothetical protein
MAG292_00023	CDS	525				hypothetical protein
MAG292_00024	CDS	822	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
MAG292_00025	CDS	1446		1.2.1.22	COG1012	Lactaldehyde dehydrogenase
MAG292_00026	CDS	1122				hypothetical protein
MAG292_00027	CDS	1230				hypothetical protein
MAG292_00028	CDS	822				hypothetical protein
MAG292_00029	CDS	1020				hypothetical protein
MAG292_00030	CDS	831	galK	2.7.1.6	COG0153	Galactokinase
MAG292_00031	CDS	1977		3.2.1.23		Beta-galactosidase
MAG292_00032	CDS	2592				hypothetical protein
MAG292_00033	CDS	9189				hypothetical protein
MAG292_00034	CDS	990	rfcS_1		COG0470	Replication factor C small subunit
MAG292_00035	CDS	177				hypothetical protein
MAG292_00036	CDS	930				hypothetical protein
MAG292_00037	CDS	1353	gatD	6.3.5.-	COG0252	Glutamyl-tRNA(Gln) amidotransferase subunit D
MAG292_00038	CDS	1593	pccB_2	6.4.1.3		Propionyl-CoA carboxylase, carboxyltransferase subunit
MAG292_00039	CDS	2700				hypothetical protein
MAG292_00040	CDS	1008	aroE	1.1.1.25		Shikimate dehydrogenase (NADP(+))
MAG292_00041	CDS	309				hypothetical protein
MAG292_00042	CDS	300				hypothetical protein
MAG292_00043	CDS	612				hypothetical protein
MAG292_00044	CDS	1392				hypothetical protein
MAG292_00045	CDS	1170				hypothetical protein
MAG292_00046	CDS	1341				hypothetical protein
MAG292_00047	CDS	738				hypothetical protein
MAG292_00048	CDS	264				hypothetical protein
MAG292_00049	CDS	1749				hypothetical protein
MAG292_00050	CDS	690	carS	2.7.7.67	COG0575	CDP-archaeol synthase
MAG292_00051	CDS	1266	purD	6.3.4.13		Phosphoribosylamine--glycine ligase
MAG292_00052	CDS	9492	aglB	2.4.99.21	COG1287	Dolichyl-monophosphooligosaccharide--protein glycotransferase AglB
MAG292_00053	CDS	1206		3.4.21.62	COG1404	Subtilisin-like serine protease
MAG292_00054	CDS	4341				hypothetical protein
MAG292_00055	CDS	2514				hypothetical protein
MAG292_00056	CDS	471				hypothetical protein
MAG292_00057	CDS	2190				hypothetical protein
MAG292_00058	CDS	1041				hypothetical protein
MAG292_00059	CDS	846	rbn	3.1.26.11		Ribonuclease BN
MAG292_00060	CDS	5682				hypothetical protein
MAG292_00061	CDS	5316				hypothetical protein
MAG292_00062	CDS	441				hypothetical protein
MAG292_00063	CDS	786				hypothetical protein
MAG292_00064	CDS	561				hypothetical protein
