locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG286_00001	CDS	816				hypothetical protein
MAG286_00002	CDS	363				hypothetical protein
MAG286_00003	CDS	291			COG2139	50S ribosomal protein L21e
MAG286_00004	CDS	1758		5.4.99.25	COG1258	tRNA pseudouridine synthase Pus10
MAG286_00005	CDS	534				hypothetical protein
MAG286_00006	CDS	483				hypothetical protein
MAG286_00007	CDS	3132				hypothetical protein
MAG286_00008	CDS	354				hypothetical protein
MAG286_00009	CDS	249				hypothetical protein
MAG286_00010	CDS	1200	egtE	4.4.-.-		hercynylcysteine sulfoxide lyase
MAG286_00011	CDS	834			COG1226	Voltage-gated potassium channel
MAG286_00012	CDS	1758				hypothetical protein
MAG286_00013	CDS	273				hypothetical protein
MAG286_00014	tRNA	84				tRNA-Leu(tag)
MAG286_00015	CDS	264				hypothetical protein
MAG286_00016	CDS	2274	copA_1	3.6.3.54	COG2217	putative copper-exporting P-type ATPase
MAG286_00017	CDS	2388	rnr	3.1.13.1		Ribonuclease R
MAG286_00018	CDS	927	dnaJ_1			Chaperone protein DnaJ
MAG286_00019	CDS	273				hypothetical protein
MAG286_00020	CDS	915	spt5		COG0250	Transcription elongation factor Spt5
MAG286_00021	CDS	282			COG0080	50S ribosomal protein L11
MAG286_00022	CDS	645	rpl1		COG0081	50S ribosomal protein L1
MAG286_00023	CDS	1017			COG0244	50S ribosomal protein L10
MAG286_00024	CDS	300			COG2058	50S ribosomal protein L12
MAG286_00025	CDS	492				hypothetical protein
MAG286_00026	CDS	1044				hypothetical protein
MAG286_00027	CDS	5844				hypothetical protein
MAG286_00028	CDS	819	rbn	3.1.26.11		Ribonuclease BN
MAG286_00029	CDS	924				hypothetical protein
MAG286_00030	CDS	537				hypothetical protein
MAG286_00031	CDS	1182				hypothetical protein
MAG286_00032	CDS	627				hypothetical protein
MAG286_00033	CDS	1098				hypothetical protein
MAG286_00034	CDS	276				hypothetical protein
MAG286_00035	CDS	1998				hypothetical protein
MAG286_00036	CDS	576				hypothetical protein
MAG286_00037	CDS	1317				hypothetical protein
MAG286_00038	CDS	567	maf			Septum formation protein Maf
MAG286_00039	CDS	720				hypothetical protein
MAG286_00040	CDS	1824	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
MAG286_00041	CDS	4938		3.4.21.62	COG1404	Subtilisin-like serine protease
MAG286_00042	CDS	1050				hypothetical protein
MAG286_00043	CDS	1215	livG_1		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
MAG286_00044	CDS	705				hypothetical protein
MAG286_00045	CDS	180				hypothetical protein
MAG286_00046	CDS	1080				hypothetical protein
MAG286_00047	CDS	177				hypothetical protein
MAG286_00048	CDS	1212	aspC_1	2.6.1.1	COG0436	Aspartate aminotransferase
MAG286_00049	CDS	477				hypothetical protein
MAG286_00050	CDS	3024				hypothetical protein
MAG286_00051	CDS	2493	ileS_1	6.1.1.5	COG0060	Isoleucine--tRNA ligase
MAG286_00052	CDS	1134	dbh	2.7.7.7	COG0389	DNA polymerase IV
MAG286_00053	CDS	723				hypothetical protein
MAG286_00054	CDS	2424	pol	2.7.7.7	COG0417	DNA polymerase
MAG286_00055	CDS	261				hypothetical protein
MAG286_00056	CDS	1068	gyaR	1.1.1.26	COG1052	Glyoxylate reductase
MAG286_00057	CDS	1146				hypothetical protein
MAG286_00058	CDS	2583		3.4.21.62	COG1404	Subtilisin-like serine protease
MAG286_00059	CDS	789	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
MAG286_00060	CDS	717	rppH_1	3.6.1.-		RNA pyrophosphohydrolase
MAG286_00061	CDS	2856	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
MAG286_00062	CDS	1476	rtcB	6.5.1.-	COG1690	tRNA-splicing ligase RtcB
MAG286_00063	CDS	186				hypothetical protein
MAG286_00064	tRNA	75				tRNA-Thr(ggt)
MAG286_00065	tRNA	76				tRNA-Arg(cct)
MAG286_00066	CDS	1149	rfcS_1		COG0470	Replication factor C small subunit
MAG286_00067	CDS	150				hypothetical protein
MAG286_00068	CDS	438				hypothetical protein
MAG286_00069	CDS	978				hypothetical protein
MAG286_00070	tRNA	75				tRNA-Asp(gtc)
MAG286_00071	CDS	1380				hypothetical protein
MAG286_00072	CDS	1224				hypothetical protein
MAG286_00073	CDS	357	sdx		COG2146	Sulredoxin
MAG286_00074	CDS	732	rhaD_1	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
MAG286_00075	CDS	681				hypothetical protein
MAG286_00076	CDS	306				hypothetical protein
MAG286_00077	CDS	1080				hypothetical protein
MAG286_00078	CDS	945				hypothetical protein
MAG286_00079	CDS	1431	hflX		COG2262	GTPase HflX
MAG286_00080	CDS	219				hypothetical protein
MAG286_00081	CDS	780				hypothetical protein
MAG286_00082	CDS	1200	norW	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
MAG286_00083	CDS	594	guaAA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing] subunit A
MAG286_00084	CDS	909				hypothetical protein
MAG286_00085	tRNA	75				tRNA-Gln(ttg)
MAG286_00086	CDS	459				hypothetical protein
MAG286_00087	CDS	612				hypothetical protein
MAG286_00088	CDS	996				hypothetical protein
MAG286_00089	CDS	1194	caiA_1	1.3.99.-		Crotonobetainyl-CoA dehydrogenase
MAG286_00090	CDS	534				hypothetical protein
MAG286_00091	CDS	222				hypothetical protein
MAG286_00092	CDS	1074				hypothetical protein
MAG286_00093	CDS	1524				hypothetical protein
MAG286_00094	CDS	462				hypothetical protein
MAG286_00095	CDS	360				hypothetical protein
MAG286_00096	CDS	426	nikR			Putative nickel-responsive regulator
MAG286_00097	CDS	2571				hypothetical protein
MAG286_00098	CDS	120				hypothetical protein
MAG286_00099	CDS	810			COG1136	putative ABC transporter ATP-binding protein
MAG286_00100	CDS	918				hypothetical protein
MAG286_00101	CDS	390	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
MAG286_00102	CDS	324	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
MAG286_00103	CDS	2148				hypothetical protein
MAG286_00104	CDS	3279				hypothetical protein
MAG286_00105	CDS	855				hypothetical protein
MAG286_00106	CDS	2688				hypothetical protein
MAG286_00107	CDS	456				hypothetical protein
MAG286_00108	CDS	975				hypothetical protein
MAG286_00109	CDS	1380		1.3.7.11	COG0644	Digeranylgeranylglycerophospholipid reductase
MAG286_00110	CDS	789	gph	3.1.3.18		Phosphoglycolate phosphatase
MAG286_00111	CDS	894				hypothetical protein
MAG286_00112	CDS	303				hypothetical protein
MAG286_00113	CDS	831				hypothetical protein
MAG286_00114	CDS	1011	glnA	6.3.1.2	COG0174	Glutamine synthetase
MAG286_00115	CDS	582	guaB	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
MAG286_00116	CDS	1836	pepX_1	3.4.14.11		Xaa-Pro dipeptidyl-peptidase
MAG286_00117	CDS	993	gmd_1	4.2.1.47		GDP-mannose 4,6-dehydratase
MAG286_00118	CDS	1203				hypothetical protein
MAG286_00119	CDS	1206	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
