locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG91_00001	CDS	1635				hypothetical protein
MAG91_00002	CDS	240				hypothetical protein
MAG91_00003	CDS	2226	vat		COG0464	VCP-like ATPase
MAG91_00004	CDS	1629		1.2.1.26		Alpha-ketoglutarate semialdehyde dehydrogenase
MAG91_00005	CDS	771	rbn_1	3.1.26.11		Ribonuclease BN
MAG91_00006	CDS	1242	cdc6		COG1474	ORC1-type DNA replication protein
MAG91_00007	CDS	567				hypothetical protein
MAG91_00008	CDS	1125	aglE	2.4.1.-	COG0463	Glycosyltransferase AglE
MAG91_00009	CDS	1020	coaD_1	2.7.7.3	COG1019	Phosphopantetheine adenylyltransferase
MAG91_00010	CDS	2544				hypothetical protein
MAG91_00011	CDS	330				hypothetical protein
MAG91_00012	CDS	1275	ahcY	3.3.1.1		Adenosylhomocysteinase
MAG91_00013	CDS	930		2.2.1.11	COG1830	Fructose-bisphosphate aldolase/6-deoxy-5-ketofructose 1-phosphate synthase
MAG91_00014	CDS	1071				hypothetical protein
MAG91_00015	CDS	636	tpm	2.1.1.67		Thiopurine S-methyltransferase
MAG91_00016	CDS	867		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
MAG91_00017	CDS	1257				hypothetical protein
MAG91_00018	CDS	447	moaE	2.8.1.-	COG0314	putative molybdopterin synthase
MAG91_00019	CDS	450	moaC	4.6.1.17	COG0315	putative cyclic pyranopterin monophosphate synthase
MAG91_00020	CDS	1572				hypothetical protein
MAG91_00021	CDS	645				hypothetical protein
MAG91_00022	CDS	255				hypothetical protein
MAG91_00023	CDS	294				hypothetical protein
MAG91_00024	CDS	633				hypothetical protein
MAG91_00025	CDS	867				hypothetical protein
MAG91_00026	CDS	1323				hypothetical protein
MAG91_00027	CDS	2577				hypothetical protein
MAG91_00028	CDS	1743				hypothetical protein
MAG91_00029	CDS	1365	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MAG91_00030	CDS	777	aglK_1	2.4.1.153		UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminyltransferase
MAG91_00031	CDS	804				hypothetical protein
MAG91_00032	CDS	1614				hypothetical protein
MAG91_00033	CDS	894	dnaJ_1			Chaperone protein DnaJ
MAG91_00034	CDS	2373	rnr	3.1.13.1		Ribonuclease R
MAG91_00035	CDS	189				hypothetical protein
MAG91_00036	CDS	2283	copA_1	3.6.3.54	COG2217	putative copper-exporting P-type ATPase
MAG91_00037	CDS	213				hypothetical protein
MAG91_00038	tRNA	84				tRNA-Leu(tag)
MAG91_00039	CDS	492				hypothetical protein
MAG91_00040	CDS	1722				hypothetical protein
MAG91_00041	CDS	435				hypothetical protein
MAG91_00042	CDS	534				hypothetical protein
MAG91_00043	CDS	537				hypothetical protein
MAG91_00044	CDS	213				hypothetical protein
MAG91_00045	CDS	444				hypothetical protein
MAG91_00046	CDS	192				hypothetical protein
MAG91_00047	CDS	201				hypothetical protein
MAG91_00048	CDS	1176				hypothetical protein
MAG91_00049	CDS	399				hypothetical protein
MAG91_00050	CDS	264				Chromosomal protein MC1b
MAG91_00051	CDS	267				hypothetical protein
MAG91_00052	CDS	1812				hypothetical protein
MAG91_00053	CDS	771				hypothetical protein
MAG91_00054	CDS	654				hypothetical protein
MAG91_00055	CDS	279				hypothetical protein
MAG91_00056	CDS	324				hypothetical protein
MAG91_00057	CDS	1170	tfrA_1	1.3.4.1	COG1053	Fumarate reductase (CoM/CoB) subunit A
MAG91_00058	CDS	936				hypothetical protein
MAG91_00059	CDS	2553				hypothetical protein
MAG91_00060	CDS	618	atpD		COG1394	V-type ATP synthase subunit D
MAG91_00061	CDS	1380	atpB		COG1156	V-type ATP synthase beta chain
MAG91_00062	CDS	153				hypothetical protein
MAG91_00063	CDS	3708				hypothetical protein
MAG91_00064	CDS	1269				hypothetical protein
MAG91_00065	CDS	150				hypothetical protein
MAG91_00066	tRNA	85				tRNA-Ser(tga)
MAG91_00067	CDS	1536				hypothetical protein
MAG91_00068	CDS	363				hypothetical protein
MAG91_00069	CDS	1296				hypothetical protein
MAG91_00070	CDS	1815	coxA2	1.9.3.1	COG0843	Cytochrome c oxidase polypeptide 1
MAG91_00071	CDS	978				hypothetical protein
MAG91_00072	CDS	894	rbn_2	3.1.26.11		Ribonuclease BN
MAG91_00073	CDS	1959				hypothetical protein
MAG91_00074	CDS	1368	thrS-cat_1	6.1.1.3	COG0441	Threonine--tRNA ligase catalytic subunit
MAG91_00075	CDS	819				hypothetical protein
MAG91_00076	CDS	1773			COG1136	putative ABC transporter ATP-binding protein
MAG91_00077	CDS	978				hypothetical protein
MAG91_00078	tRNA	75				tRNA-Arg(tct)
MAG91_00079	CDS	660				hypothetical protein
MAG91_00080	CDS	4584				hypothetical protein
MAG91_00081	CDS	852	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
MAG91_00082	CDS	780	copB	3.6.3.4	COG2217	Copper-exporting P-type ATPase B
MAG91_00083	CDS	489				hypothetical protein
MAG91_00084	CDS	393				hypothetical protein
MAG91_00085	CDS	2514				hypothetical protein
MAG91_00086	CDS	2433				hypothetical protein
MAG91_00087	CDS	972				hypothetical protein
MAG91_00088	CDS	2124				hypothetical protein
MAG91_00089	CDS	396				hypothetical protein
MAG91_00090	CDS	399				hypothetical protein
MAG91_00091	CDS	144				hypothetical protein
MAG91_00092	CDS	930				hypothetical protein
MAG91_00093	CDS	354				hypothetical protein
MAG91_00094	CDS	582				hypothetical protein
MAG91_00095	CDS	732				hypothetical protein
MAG91_00096	CDS	1239			COG1372	putative protein
MAG91_00097	CDS	1788				hypothetical protein
MAG91_00098	CDS	582				hypothetical protein
MAG91_00099	CDS	1170				hypothetical protein
MAG91_00100	CDS	984	gds	2.5.1.29	COG0142	Geranylgeranyl diphosphate synthase
MAG91_00101	CDS	1602				hypothetical protein
MAG91_00102	CDS	1974		3.4.21.62	COG1404	Subtilisin-like serine protease
MAG91_00103	CDS	222				hypothetical protein
MAG91_00104	CDS	216				hypothetical protein
MAG91_00105	CDS	999				hypothetical protein
MAG91_00106	CDS	1212	taw2	2.5.1.114	COG2520	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase
MAG91_00107	CDS	495				hypothetical protein
MAG91_00108	CDS	177				hypothetical protein
MAG91_00109	CDS	489				hypothetical protein
MAG91_00110	CDS	843				hypothetical protein
MAG91_00111	CDS	2928				hypothetical protein
MAG91_00112	tRNA	85				tRNA-Leu(taa)
MAG91_00113	CDS	774	rhaD_1	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
