locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG55_00001	CDS	1419	tnaA_1	4.1.99.1		Tryptophanase
MAG55_00002	CDS	759	rhaD_1	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
MAG55_00003	CDS	1137		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
MAG55_00004	CDS	1080	tdh_1	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
MAG55_00005	CDS	801		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
MAG55_00006	CDS	246				hypothetical protein
MAG55_00007	CDS	852				hypothetical protein
MAG55_00008	CDS	798				hypothetical protein
MAG55_00009	CDS	1302				hypothetical protein
MAG55_00010	CDS	1203				hypothetical protein
MAG55_00011	CDS	735	ytfE_1			Iron-sulfur cluster repair protein YtfE
MAG55_00012	CDS	1128				hypothetical protein
MAG55_00013	CDS	543		2.7.4.3	COG1936	Putative adenylate kinase
MAG55_00014	CDS	678		2.7.8.39	COG0558	Archaetidylinositol phosphate synthase
MAG55_00015	CDS	1119	ftsZ			Cell division protein FtsZ
MAG55_00016	CDS	267				hypothetical protein
MAG55_00017	CDS	870	spt5		COG0250	Transcription elongation factor Spt5
MAG55_00018	CDS	279			COG0080	50S ribosomal protein L11
MAG55_00019	CDS	645	rpl1		COG0081	50S ribosomal protein L1
MAG55_00020	CDS	1026			COG0244	50S ribosomal protein L10
MAG55_00021	CDS	309			COG2058	50S ribosomal protein L12
MAG55_00022	CDS	504				hypothetical protein
MAG55_00023	CDS	663				hypothetical protein
MAG55_00024	CDS	1284	ychF			Ribosome-binding ATPase YchF
MAG55_00025	CDS	1662				hypothetical protein
MAG55_00026	CDS	279				hypothetical protein
MAG55_00027	CDS	1134				hypothetical protein
MAG55_00028	CDS	147				hypothetical protein
MAG55_00029	CDS	720	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
MAG55_00030	CDS	645	smc_1			Chromosome partition protein Smc
MAG55_00031	CDS	1413	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
MAG55_00032	CDS	4941	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
MAG55_00033	CDS	3600				hypothetical protein
MAG55_00034	CDS	930				hypothetical protein
MAG55_00035	CDS	1047				hypothetical protein
MAG55_00036	CDS	723	livG_1		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
MAG55_00037	CDS	795	livG_2		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
MAG55_00038	CDS	3348				hypothetical protein
MAG55_00039	CDS	576				hypothetical protein
MAG55_00040	CDS	345	pth	3.1.1.29	COG1990	Peptidyl-tRNA hydrolase
MAG55_00041	CDS	654				hypothetical protein
MAG55_00042	CDS	654				hypothetical protein
MAG55_00043	CDS	2130	gatE	6.3.5.-	COG2511	Glutamyl-tRNA(Gln) amidotransferase subunit E
MAG55_00044	CDS	2154	MCM	3.6.4.12	COG1241	Minichromosome maintenance protein MCM
MAG55_00045	CDS	438				hypothetical protein
MAG55_00046	CDS	618				hypothetical protein
MAG55_00047	CDS	717	livG_3		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
MAG55_00048	CDS	777	livG_4		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
MAG55_00049	CDS	3795				hypothetical protein
MAG55_00050	CDS	3123				hypothetical protein
MAG55_00051	CDS	1131	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
MAG55_00052	CDS	1323	trm1	2.1.1.216	COG1867	tRNA (guanine(26)-N(2))-dimethyltransferase
MAG55_00053	CDS	1008		2.1.1.-	COG1964	7,8-dihydro-6-hydroxymethylpterin dimethyltransferase
MAG55_00054	CDS	573	nfuA			Fe/S biogenesis protein NfuA
MAG55_00055	CDS	771				hypothetical protein
MAG55_00056	CDS	552				hypothetical protein
MAG55_00057	CDS	408				hypothetical protein
MAG55_00058	CDS	417		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
MAG55_00059	tRNA	77				tRNA-Arg(ccg)
MAG55_00060	tRNA	77				tRNA-Arg(gcg)
MAG55_00061	CDS	411				hypothetical protein
MAG55_00062	CDS	1197				hypothetical protein
MAG55_00063	CDS	801	polC_1	2.7.7.7		DNA polymerase III PolC-type
MAG55_00064	CDS	1182				hypothetical protein
MAG55_00065	CDS	807				hypothetical protein
MAG55_00066	CDS	2163	ligN	6.5.1.2	COG0272	DNA ligase
MAG55_00067	tRNA	78				tRNA-Pro(ggg)
MAG55_00068	CDS	207	rpoN	2.7.7.6	COG1644	DNA-directed RNA polymerase subunit N
MAG55_00069	CDS	438	rps9		COG0103	30S ribosomal protein S9
MAG55_00070	CDS	486			COG0102	50S ribosomal protein L13
MAG55_00071	CDS	366			COG1727	50S ribosomal protein L18e
MAG55_00072	CDS	7944				hypothetical protein
MAG55_00073	CDS	435	rlmH	2.1.1.177		Ribosomal RNA large subunit methyltransferase H
MAG55_00074	CDS	318				hypothetical protein
MAG55_00075	CDS	693				hypothetical protein
MAG55_00076	CDS	726				hypothetical protein
MAG55_00077	CDS	414	rppH	3.6.1.-		RNA pyrophosphohydrolase
MAG55_00078	CDS	981				hypothetical protein
MAG55_00079	CDS	471				hypothetical protein
MAG55_00080	CDS	3378				hypothetical protein
MAG55_00081	CDS	984				hypothetical protein
MAG55_00082	CDS	417				hypothetical protein
MAG55_00083	CDS	279				hypothetical protein
MAG55_00084	CDS	1107	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
MAG55_00085	CDS	1803	caiA_1	1.3.99.-		Crotonobetainyl-CoA dehydrogenase
MAG55_00086	CDS	2385		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
MAG55_00087	CDS	1137	fadA_1	2.3.1.16		3-ketoacyl-CoA thiolase
MAG55_00088	CDS	1308		3.6.4.13	COG0513	putative ATP-dependent RNA helicase
MAG55_00089	CDS	1230	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
MAG55_00090	CDS	393				hypothetical protein
MAG55_00091	CDS	3675		1.17.4.1	COG0209	Vitamin B12-dependent ribonucleoside-diphosphate reductase
MAG55_00092	CDS	1335				hypothetical protein
MAG55_00093	CDS	927	tfb_1		COG1372	Transcription initiation factor IIB
MAG55_00094	CDS	1995	hacA	4.2.1.114	COG0065	Methanogen homoaconitase large subunit
MAG55_00095	CDS	660				hypothetical protein
MAG55_00096	CDS	2124	top6B	5.99.1.3	COG1389	Type 2 DNA topoisomerase 6 subunit B
MAG55_00097	CDS	1110	top6A	5.99.1.3	COG1697	Type 2 DNA topoisomerase 6 subunit A
MAG55_00098	CDS	771				hypothetical protein
MAG55_00099	CDS	738				hypothetical protein
MAG55_00100	CDS	5079				hypothetical protein
MAG55_00101	CDS	636				hypothetical protein
MAG55_00102	CDS	1488				hypothetical protein
MAG55_00103	CDS	426				hypothetical protein
MAG55_00104	CDS	1419	tfrA_1	1.3.4.1	COG1053	Fumarate reductase (CoM/CoB) subunit A
MAG55_00105	CDS	1428				hypothetical protein
MAG55_00106	tRNA	78				tRNA-Arg(cct)
MAG55_00107	CDS	1140	rfcS_1		COG0470	Replication factor C small subunit
MAG55_00108	CDS	594	guaAA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing] subunit A
MAG55_00109	tRNA	76				tRNA-Asp(gtc)
MAG55_00110	CDS	270				hypothetical protein
MAG55_00111	CDS	885			COG0668	Small-conductance mechanosensitive channel MscMJ
MAG55_00112	CDS	1161	trm5b	2.1.1.228	COG2520	tRNA (guanine(37)-N1)-methyltransferase Trm5b
MAG55_00113	CDS	855	dphB	2.1.1.98	COG1798	Diphthine synthase
MAG55_00114	CDS	1692				hypothetical protein
MAG55_00115	CDS	1437				hypothetical protein
MAG55_00116	CDS	789				hypothetical protein
MAG55_00117	CDS	402				hypothetical protein
MAG55_00118	CDS	477				hypothetical protein
MAG55_00119	CDS	603				hypothetical protein
MAG55_00120	CDS	462				hypothetical protein
MAG55_00121	CDS	603				hypothetical protein
MAG55_00122	CDS	1203				hypothetical protein
MAG55_00123	CDS	495			COG1522	putative HTH-type transcriptional regulator
MAG55_00124	CDS	1056	thrC_1	4.2.3.1	COG0498	Threonine synthase
MAG55_00125	CDS	1377		1.3.7.11	COG0644	Digeranylgeranylglycerophospholipid reductase
MAG55_00126	CDS	783	gph	3.1.3.18		Phosphoglycolate phosphatase
MAG55_00127	CDS	1047	fcl	1.1.1.271		GDP-L-fucose synthase
MAG55_00128	CDS	1533				hypothetical protein
MAG55_00129	CDS	1464				hypothetical protein
MAG55_00130	CDS	540				hypothetical protein
MAG55_00131	CDS	639				hypothetical protein
MAG55_00132	CDS	741				hypothetical protein
MAG55_00133	CDS	2982	livG_5		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
MAG55_00134	CDS	1209				hypothetical protein
MAG55_00135	CDS	768				hypothetical protein
MAG55_00136	CDS	573				hypothetical protein
MAG55_00137	CDS	543	hpt_1	2.4.2.8	COG0503	Hypoxanthine/guanine phosphoribosyltransferase
MAG55_00138	CDS	1455				hypothetical protein
MAG55_00139	CDS	1311	rnj	3.1.-.-		Ribonuclease J
MAG55_00140	CDS	630				hypothetical protein
MAG55_00141	CDS	810		2.5.1.41	COG1646	Geranylgeranylglyceryl phosphate synthase
MAG55_00142	CDS	495				hypothetical protein
MAG55_00143	CDS	228			COG2157	50S ribosomal protein L18Ae
MAG55_00144	CDS	933				hypothetical protein
MAG55_00145	CDS	249				hypothetical protein
MAG55_00146	CDS	3735				hypothetical protein
MAG55_00147	CDS	426				hypothetical protein
MAG55_00148	CDS	795	fbpA	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase
MAG55_00149	CDS	894				hypothetical protein
MAG55_00150	CDS	885	cysC	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
MAG55_00151	CDS	552	pfdA			Prefoldin subunit alpha
