locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG206_00001	CDS	891				hypothetical protein
MAG206_00002	CDS	1227				hypothetical protein
MAG206_00003	CDS	1146	bshA_1	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
MAG206_00004	CDS	852				hypothetical protein
MAG206_00005	CDS	1113	bshA_2	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
MAG206_00006	CDS	864				hypothetical protein
MAG206_00007	CDS	1269				hypothetical protein
MAG206_00008	CDS	675				hypothetical protein
MAG206_00009	CDS	963	tuaC	2.4.-.-	COG0438	Putative teichuronic acid biosynthesis glycosyltransferase TuaC
MAG206_00010	CDS	1032	epsE_1	2.4.-.-	COG0463	Putative glycosyltransferase EpsE
MAG206_00011	CDS	1218	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
MAG206_00012	CDS	672	gumD	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
MAG206_00013	CDS	678	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
MAG206_00014	CDS	1308	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
MAG206_00015	CDS	369	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
MAG206_00016	CDS	507	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
MAG206_00017	CDS	642	dgk	2.7.1.113	COG1428	Deoxyguanosine kinase
MAG206_00018	CDS	180				hypothetical protein
MAG206_00019	CDS	435				hypothetical protein
MAG206_00020	CDS	1050	ccrA2	1.3.1.86	COG0604	Crotonyl-CoA reductase
MAG206_00021	CDS	357				Ferredoxin, 2Fe-2S
MAG206_00022	CDS	582				hypothetical protein
MAG206_00023	CDS	711	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
MAG206_00024	CDS	345		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
