locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG111_00001	CDS	573	rimP		COG0779	Ribosome maturation factor RimP
MAG111_00002	CDS	1545	dppA		COG0747	Periplasmic dipeptide transport protein
MAG111_00003	CDS	1647	gsiA_1	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
MAG111_00004	CDS	1200	dppC_1		COG1173	Dipeptide transport system permease protein DppC
MAG111_00005	CDS	990	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
MAG111_00006	CDS	969	pip	3.4.11.5		Proline iminopeptidase
MAG111_00007	CDS	747	ubiG_1	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
MAG111_00008	CDS	444				hypothetical protein
MAG111_00009	CDS	843	nit1	3.5.1.-		Deaminated glutathione amidase
MAG111_00010	CDS	258	grxC		COG0695	Glutaredoxin 3
MAG111_00011	CDS	573				hypothetical protein
MAG111_00012	CDS	816				hypothetical protein
MAG111_00013	CDS	1059	hemH	4.99.1.1	COG0276	Ferrochelatase
MAG111_00014	CDS	186				hypothetical protein
MAG111_00015	CDS	600	erfK	2.-.-.-	COG1376	putative L,D-transpeptidase ErfK/SrfK
MAG111_00016	CDS	522				hypothetical protein
MAG111_00017	CDS	495				hypothetical protein
MAG111_00018	CDS	762				hypothetical protein
MAG111_00019	CDS	1215	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
MAG111_00020	CDS	1839		3.6.3.-		Putative multidrug export ATP-binding/permease protein
MAG111_00021	CDS	1161	cca	2.7.7.72		CCA-adding enzyme
MAG111_00022	CDS	597	nudL	3.6.1.-		putative Nudix hydrolase NudL
MAG111_00023	CDS	1011	hslO		COG1281	33 kDa chaperonin
MAG111_00024	CDS	441	rppH_1	3.6.1.-		RNA pyrophosphohydrolase
MAG111_00025	CDS	1236	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
MAG111_00026	CDS	1218	argG	6.3.4.5	COG0137	Argininosuccinate synthase
MAG111_00027	CDS	711				hypothetical protein
MAG111_00028	CDS	909	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
MAG111_00029	CDS	876	rbsK	2.7.1.15	COG0524	Ribokinase
MAG111_00030	CDS	2256	tme	1.1.1.40	COG0280	NADP-dependent malic enzyme
MAG111_00031	CDS	2646	mutS		COG0249	DNA mismatch repair protein MutS
MAG111_00032	CDS	555	grpE		COG0576	Protein GrpE
MAG111_00033	CDS	1062	hrcA		COG1420	Heat-inducible transcription repressor HrcA
MAG111_00034	CDS	711	rph	2.7.7.56	COG0689	Ribonuclease PH
MAG111_00035	CDS	609		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
MAG111_00036	CDS	1149	hemN	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
MAG111_00037	CDS	891	parB			Chromosome-partitioning protein ParB
MAG111_00038	CDS	777	parA			Chromosome partitioning protein ParA
MAG111_00039	CDS	624	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
MAG111_00040	CDS	1860	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
MAG111_00041	CDS	1287	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
MAG111_00042	CDS	1272	rho	3.6.4.-	COG1158	Transcription termination factor Rho
MAG111_00043	CDS	267				hypothetical protein
MAG111_00044	CDS	1416	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
MAG111_00045	CDS	594	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
MAG111_00046	CDS	696	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
MAG111_00047	CDS	507	secB		COG1952	Protein-export protein SecB
MAG111_00048	CDS	459				hypothetical protein
MAG111_00049	CDS	675				hypothetical protein
MAG111_00050	CDS	1029	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
MAG111_00051	CDS	495				hypothetical protein
MAG111_00052	CDS	1212				hypothetical protein
MAG111_00053	CDS	1308	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
MAG111_00054	CDS	558	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
MAG111_00055	CDS	321	trxA		COG0526	Thioredoxin
MAG111_00056	CDS	3357	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
MAG111_00057	CDS	2919				hypothetical protein
MAG111_00058	CDS	687	murU	2.7.7.-	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
MAG111_00059	CDS	996	amgK	2.7.1.-	COG3178	N-acetylmuramate/N-acetylglucosamine kinase
MAG111_00060	CDS	1233	divL	2.7.13.3		Sensor protein DivL
MAG111_00061	CDS	1368	regB	2.7.13.3		Sensor histidine kinase RegB
MAG111_00062	CDS	621				hypothetical protein
MAG111_00063	CDS	552	regA		COG4567	Photosynthetic apparatus regulatory protein RegA
MAG111_00064	CDS	1392	ahcY	3.3.1.1		Adenosylhomocysteinase
MAG111_00065	CDS	591				hypothetical protein
MAG111_00066	CDS	765				hypothetical protein
MAG111_00067	CDS	1119	strB1	2.1.4.2	COG1834	Inosamine-phosphate amidinotransferase 1
MAG111_00068	CDS	615	rnd_1	3.1.13.5	COG0349	Ribonuclease D
MAG111_00069	CDS	609				hypothetical protein
MAG111_00070	CDS	489	lptA			Lipopolysaccharide export system protein LptA
MAG111_00071	CDS	759	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
MAG111_00072	CDS	117				hypothetical protein
MAG111_00073	CDS	567	yvyD		COG1544	Ribosome hibernation promotion factor
MAG111_00074	CDS	330				hypothetical protein
MAG111_00075	CDS	909				hypothetical protein
MAG111_00076	CDS	2136	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
MAG111_00077	CDS	1443	ald_1	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
MAG111_00078	CDS	645	rluA_1	5.4.99.28	COG0564	Ribosomal large subunit pseudouridine synthase A
MAG111_00079	CDS	534				hypothetical protein
MAG111_00080	CDS	1539				hypothetical protein
MAG111_00081	CDS	687				hypothetical protein
MAG111_00082	CDS	927	lnpD	5.1.3.2		UDP-glucose 4-epimerase
MAG111_00083	CDS	1428		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
MAG111_00084	CDS	1497	ffh		COG0541	Signal recognition particle protein
MAG111_00085	CDS	297				hypothetical protein
MAG111_00086	CDS	387	rpsP		COG0228	30S ribosomal protein S16
MAG111_00087	CDS	147				hypothetical protein
MAG111_00088	CDS	504	rimM		COG0806	Ribosome maturation factor RimM
MAG111_00089	CDS	783	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
MAG111_00090	CDS	372	rplS		COG0335	50S ribosomal protein L19
MAG111_00091	CDS	222	rpmE		COG0254	50S ribosomal protein L31
MAG111_00092	CDS	810	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
MAG111_00093	CDS	933	scrK	2.7.1.4	COG0524	Fructokinase
MAG111_00094	CDS	1179	pobA	1.14.13.2		p-hydroxybenzoate hydroxylase
MAG111_00095	CDS	1197	kynU	3.7.1.3		Kynureninase
MAG111_00096	CDS	654				hypothetical protein
MAG111_00097	CDS	840	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
MAG111_00098	CDS	939				putative epimerase/dehydratase
MAG111_00099	CDS	792	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
MAG111_00100	CDS	924	lcdH_1	1.1.1.108		L-carnitine dehydrogenase
MAG111_00101	CDS	768		1.-.-.-		putative oxidoreductase
MAG111_00102	CDS	645				hypothetical protein
MAG111_00103	CDS	369			COG0582	Putative prophage phiRv2 integrase
MAG111_00104	CDS	597				hypothetical protein
MAG111_00105	CDS	615				hypothetical protein
MAG111_00106	CDS	450				hypothetical protein
MAG111_00107	CDS	2559	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
MAG111_00108	CDS	471				hypothetical protein
MAG111_00109	CDS	1026				hypothetical protein
MAG111_00110	CDS	588				hypothetical protein
