locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG129_00001	CDS	648	upp	2.4.2.9		Uracil phosphoribosyltransferase
MAG129_00002	CDS	1512				hypothetical protein
MAG129_00003	CDS	1314	ywqF	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase YwqF
MAG129_00004	CDS	942	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
MAG129_00005	CDS	1764				hypothetical protein
MAG129_00006	CDS	771				hypothetical protein
MAG129_00007	CDS	735				hypothetical protein
MAG129_00008	CDS	1284	isp	3.4.21.-	COG1404	Major intracellular serine protease
MAG129_00009	CDS	909	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
MAG129_00010	CDS	1116	yerB			Putative lipoprotein YerB
MAG129_00011	CDS	642	dedA_1		COG0586	Protein DedA
MAG129_00012	CDS	558	fbpC	3.6.3.30		Fe(3+) ions import ATP-binding protein FbpC
MAG129_00013	CDS	249				hypothetical protein
MAG129_00014	CDS	675				hypothetical protein
MAG129_00015	CDS	912				hypothetical protein
MAG129_00016	CDS	1959	pepO	3.4.24.-	COG3590	Neutral endopeptidase
MAG129_00017	CDS	255	crcB			Putative fluoride ion transporter CrcB
MAG129_00018	CDS	183				hypothetical protein
MAG129_00019	CDS	372				hypothetical protein
MAG129_00020	CDS	1107	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
MAG129_00021	CDS	1500	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
MAG129_00022	CDS	282				hypothetical protein
MAG129_00023	CDS	345				hypothetical protein
MAG129_00024	CDS	1224	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
MAG129_00025	CDS	846	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
MAG129_00026	CDS	1536	dauA		COG0659	C4-dicarboxylic acid transporter DauA
MAG129_00027	CDS	1080	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
MAG129_00028	CDS	372	gcvH			Glycine cleavage system H protein
MAG129_00029	CDS	2829	gcvP	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating)
MAG129_00030	CDS	108				hypothetical protein
MAG129_00031	CDS	1503	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
MAG129_00032	CDS	1167	hutI	3.5.2.7	COG1228	Imidazolonepropionase
MAG129_00033	CDS	1578	hutU	4.2.1.49	COG2987	Urocanate hydratase
MAG129_00034	CDS	771	iclR		COG1414	Transcriptional repressor IclR
