locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG209_00001	CDS	1035	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
MAG209_00002	CDS	2001	apc3_1	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
MAG209_00003	tRNA	77				tRNA-Met(cat)
MAG209_00004	CDS	672				hypothetical protein
MAG209_00005	CDS	1329	bamB		COG1520	Outer membrane protein assembly factor BamB
MAG209_00006	CDS	663				hypothetical protein
MAG209_00007	CDS	1338	mdtA			Multidrug resistance protein MdtA
MAG209_00008	CDS	3600	ttgE			Toluene efflux pump membrane transporter TtgE
MAG209_00009	CDS	1833	atm1_1		COG5265	ATM1-type heavy metal exporter
MAG209_00010	CDS	1809	ygaU		COG1652	putative protein YgaU
MAG209_00011	CDS	840	nit1	3.5.1.-		Deaminated glutathione amidase
MAG209_00012	CDS	261	grxC		COG0695	Glutaredoxin 3
MAG209_00013	CDS	735				hypothetical protein
MAG209_00014	CDS	834				hypothetical protein
MAG209_00015	CDS	1065	hemH	4.99.1.1	COG0276	Ferrochelatase
MAG209_00016	CDS	1044	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
MAG209_00017	CDS	429				hypothetical protein
MAG209_00018	CDS	1029				hypothetical protein
MAG209_00019	CDS	666	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
MAG209_00020	CDS	456		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
MAG209_00021	CDS	816	rhlG	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
MAG209_00022	CDS	612	rnd_1	3.1.13.5	COG0349	Ribonuclease D
MAG209_00023	CDS	606				hypothetical protein
MAG209_00024	CDS	486	lptA		COG1934	Lipopolysaccharide export system protein LptA
MAG209_00025	CDS	1863	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
MAG209_00026	CDS	1287	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
MAG209_00027	CDS	1272	rho	3.6.4.-	COG1158	Transcription termination factor Rho
MAG209_00028	CDS	450				hypothetical protein
MAG209_00029	CDS	600	yceF		COG0424	Maf-like protein YceF
MAG209_00030	CDS	834	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
MAG209_00031	CDS	555	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
MAG209_00032	CDS	714	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
MAG209_00033	CDS	504	secB		COG1952	Protein-export protein SecB
MAG209_00034	CDS	483				hypothetical protein
MAG209_00035	CDS	654				hypothetical protein
MAG209_00036	CDS	612	mutS2	3.1.-.-		Endonuclease MutS2
MAG209_00037	CDS	483	coxS_1	1.2.5.3		Carbon monoxide dehydrogenase small chain
MAG209_00038	CDS	2373	cutL_1	1.2.5.3		Carbon monoxide dehydrogenase large chain
MAG209_00039	CDS	786	coxM_1	1.2.5.3		Carbon monoxide dehydrogenase medium chain
MAG209_00040	CDS	828	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
MAG209_00041	CDS	348				hypothetical protein
