locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG230_00001	CDS	1116			COG1132	putative ABC transporter ATP-binding protein
MAG230_00002	CDS	579				hypothetical protein
MAG230_00003	CDS	1578	rho	3.6.4.-	COG1158	Transcription termination factor Rho
MAG230_00004	CDS	396				hypothetical protein
MAG230_00005	CDS	447				hypothetical protein
MAG230_00006	CDS	558				hypothetical protein
MAG230_00007	CDS	1425	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
MAG230_00008	CDS	633				hypothetical protein
MAG230_00009	CDS	801				hypothetical protein
MAG230_00010	CDS	555	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
MAG230_00011	CDS	576		3.6.1.66		dITP/XTP pyrophosphatase
MAG230_00012	CDS	1404	sdcS		COG0471	Sodium-dependent dicarboxylate transporter SdcS
MAG230_00013	CDS	927	oxyR			Hydrogen peroxide-inducible genes activator
MAG230_00014	CDS	612	nudL	3.6.1.-		putative Nudix hydrolase NudL
MAG230_00015	CDS	753				hypothetical protein
MAG230_00016	CDS	762				hypothetical protein
MAG230_00017	CDS	690				hypothetical protein
MAG230_00018	CDS	750				hypothetical protein
MAG230_00019	CDS	1569				hypothetical protein
MAG230_00020	CDS	1341	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
MAG230_00021	CDS	543	pyrR_1		COG2065	Bifunctional protein PyrR
MAG230_00022	CDS	939	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
MAG230_00023	CDS	963	rbn	3.1.-.-	COG1234	Ribonuclease BN
MAG230_00024	CDS	1170	tetA			Tetracycline resistance protein, class C
MAG230_00025	CDS	666	yceI_1			Protein YceI
MAG230_00026	CDS	906				Epimerase family protein
MAG230_00027	CDS	567				hypothetical protein
MAG230_00028	CDS	450				hypothetical protein
