locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG123_00001	CDS	1629		1.2.1.26		Alpha-ketoglutarate semialdehyde dehydrogenase
MAG123_00002	CDS	816				hypothetical protein
MAG123_00003	CDS	1854	tfrA_1	1.3.4.1	COG1053	Fumarate reductase (CoM/CoB) subunit A
MAG123_00004	CDS	768	tfrB_1	1.3.4.1	COG0247	Fumarate reductase (CoM/CoB) subunit B
MAG123_00005	CDS	1656			COG0531	putative protein
MAG123_00006	CDS	1971	phr	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
MAG123_00007	CDS	312				hypothetical protein
MAG123_00008	CDS	942				hypothetical protein
MAG123_00009	CDS	330			COG0051	30S ribosomal protein S10
MAG123_00010	CDS	1014				hypothetical protein
MAG123_00011	CDS	6315				hypothetical protein
MAG123_00012	tRNA	83				tRNA-Leu(caa)
MAG123_00013	CDS	1833				hypothetical protein
MAG123_00014	CDS	519				hypothetical protein
MAG123_00015	CDS	2268				hypothetical protein
MAG123_00016	CDS	3600				hypothetical protein
MAG123_00017	CDS	786	livG_1		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
MAG123_00018	CDS	720	livG_2		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
MAG123_00019	CDS	192				hypothetical protein
MAG123_00020	CDS	645				hypothetical protein
MAG123_00021	CDS	798			COG1136	putative ABC transporter ATP-binding protein
MAG123_00022	CDS	3651				hypothetical protein
MAG123_00023	CDS	981			COG1136	putative ABC transporter ATP-binding protein
MAG123_00024	CDS	294				hypothetical protein
MAG123_00025	CDS	363				hypothetical protein
MAG123_00026	CDS	822				hypothetical protein
MAG123_00027	CDS	390				hypothetical protein
MAG123_00028	CDS	213				hypothetical protein
MAG123_00029	CDS	1203	caiA_1	1.3.99.-		Crotonobetainyl-CoA dehydrogenase
MAG123_00030	CDS	225				hypothetical protein
MAG123_00031	CDS	1065				hypothetical protein
MAG123_00032	CDS	4197				hypothetical protein
MAG123_00033	CDS	291				hypothetical protein
MAG123_00034	CDS	1443				hypothetical protein
MAG123_00035	CDS	354				hypothetical protein
MAG123_00036	CDS	726				hypothetical protein
MAG123_00037	CDS	315				hypothetical protein
MAG123_00038	CDS	303	fpoK	1.12.98.3	COG0713	F(420)H(2) dehydrogenase subunit K
MAG123_00039	CDS	270				hypothetical protein
MAG123_00040	CDS	276	fpoJ	1.12.98.3	COG0839	F(420)H(2) dehydrogenase subunit J
MAG123_00041	CDS	1377	ndhI	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
MAG123_00042	CDS	1524	fpoH	1.12.98.3	COG1005	F(420)H(2) dehydrogenase subunit H
MAG123_00043	CDS	1140	fpoD	1.12.98.3	COG0649	F(420)H(2) dehydrogenase subunit D
