locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG258_00001	CDS	447				hypothetical protein
MAG258_00002	CDS	1467				hypothetical protein
MAG258_00003	CDS	3732				hypothetical protein
MAG258_00004	CDS	1428				hypothetical protein
MAG258_00005	CDS	3159	cycA_1		COG2010	Cytochrome c-552
MAG258_00006	CDS	132				hypothetical protein
MAG258_00007	CDS	1350				hypothetical protein
MAG258_00008	CDS	855	tolB_1		COG0823	Protein TolB
MAG258_00009	CDS	2055				hypothetical protein
MAG258_00010	CDS	2178				hypothetical protein
MAG258_00011	CDS	1353	tolB_2			Protein TolB
MAG258_00012	CDS	2880	rqkA_1	2.7.11.1	COG0515	DNA damage-responsive serine/threonine-protein kinase RqkA
MAG258_00013	CDS	3465				hypothetical protein
MAG258_00014	CDS	1413				hypothetical protein
MAG258_00015	CDS	1416	betC_1	3.1.6.6	COG3119	Choline-sulfatase
MAG258_00016	CDS	1023	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
MAG258_00017	CDS	1188	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
MAG258_00018	CDS	1194	ce	5.1.3.11		Cellobiose 2-epimerase
MAG258_00019	CDS	906	nanA	4.1.3.3	COG0329	N-acetylneuraminate lyase
MAG258_00020	CDS	7023	nedA_1	3.2.1.18		Sialidase
MAG258_00021	CDS	1185	nedA_2	3.2.1.18		Sialidase
MAG258_00022	CDS	762				hypothetical protein
MAG258_00023	CDS	663	cynT	4.2.1.1	COG0288	Carbonic anhydrase
MAG258_00024	CDS	771	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MAG258_00025	CDS	369				hypothetical protein
MAG258_00026	CDS	1068	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
MAG258_00027	CDS	1335	bamB_1			Outer membrane protein assembly factor BamB
MAG258_00028	CDS	1632	epr	3.4.21.-	COG1404	Minor extracellular protease Epr
MAG258_00029	CDS	309				hypothetical protein
MAG258_00030	CDS	156				hypothetical protein
MAG258_00031	CDS	117				hypothetical protein
MAG258_00032	CDS	717				hypothetical protein
MAG258_00033	CDS	240				hypothetical protein
MAG258_00034	CDS	885	inlA_1		COG4886	Internalin-A
MAG258_00035	CDS	252				hypothetical protein
MAG258_00036	CDS	927	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
MAG258_00037	CDS	3324				hypothetical protein
MAG258_00038	CDS	837	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
MAG258_00039	CDS	321	lsrG	5.3.1.32	COG1359	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
MAG258_00040	CDS	462				hypothetical protein
MAG258_00041	CDS	1005	hflK		COG0330	Modulator of FtsH protease HflK
MAG258_00042	CDS	987	hflC		COG0330	Modulator of FtsH protease HflC
MAG258_00043	CDS	783	bshB1_1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
MAG258_00044	CDS	1008				hypothetical protein
MAG258_00045	CDS	207				hypothetical protein
MAG258_00046	CDS	2814	rsgI3_1			Anti-sigma-I factor RsgI3
MAG258_00047	CDS	1317				hypothetical protein
MAG258_00048	CDS	2241				hypothetical protein
MAG258_00049	CDS	1470				hypothetical protein
MAG258_00050	CDS	516				hypothetical protein
MAG258_00051	CDS	294				hypothetical protein
MAG258_00052	CDS	699				hypothetical protein
MAG258_00053	CDS	270				hypothetical protein
MAG258_00054	CDS	369				hypothetical protein
MAG258_00055	CDS	642				hypothetical protein
MAG258_00056	CDS	321				hypothetical protein
MAG258_00057	CDS	888				hypothetical protein
MAG258_00058	CDS	1578				hypothetical protein
MAG258_00059	CDS	1152	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
MAG258_00060	CDS	1071				hypothetical protein
MAG258_00061	CDS	1218				hypothetical protein
MAG258_00062	CDS	2418				hypothetical protein
MAG258_00063	CDS	1284	gnl_1	3.1.1.17		Gluconolactonase
MAG258_00064	CDS	1749				hypothetical protein
MAG258_00065	CDS	1416				hypothetical protein
MAG258_00066	CDS	615	eda		COG0800	Putative KHG/KDPG aldolase
MAG258_00067	CDS	2286		1.-.-.-	COG0243	putative oxidoreductase
MAG258_00068	CDS	516			COG4654	Cytochrome c-551
MAG258_00069	CDS	393				hypothetical protein
MAG258_00070	CDS	1119				hypothetical protein
MAG258_00071	CDS	891				hypothetical protein
MAG258_00072	CDS	1248				hypothetical protein
MAG258_00073	CDS	1383	atsA_1	3.1.6.1	COG3119	Arylsulfatase
MAG258_00074	CDS	228				hypothetical protein
MAG258_00075	CDS	795				hypothetical protein
MAG258_00076	CDS	786	axe2_1	3.1.1.72		Acetylxylan esterase
MAG258_00077	CDS	1533				hypothetical protein
MAG258_00078	CDS	1962				hypothetical protein
MAG258_00079	CDS	1668				hypothetical protein
MAG258_00080	CDS	1371				hypothetical protein
MAG258_00081	CDS	525				hypothetical protein
MAG258_00082	CDS	1626	betC_2	3.1.6.6	COG3119	Choline-sulfatase
MAG258_00083	CDS	1785	betC_3	3.1.6.6	COG3119	Choline-sulfatase
MAG258_00084	CDS	1506				hypothetical protein
MAG258_00085	CDS	2748				hypothetical protein
MAG258_00086	CDS	2229	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
MAG258_00087	CDS	1554		3.1.6.1	COG3119	Arylsulfatase
MAG258_00088	CDS	1389		3.1.6.1	COG3119	Arylsulfatase
MAG258_00089	CDS	1617		3.1.4.-		Multifunctional alkaline phosphatase superfamily protein
MAG258_00090	CDS	1752	atsA_2	3.1.6.1	COG3119	Arylsulfatase
MAG258_00091	CDS	1614				hypothetical protein
MAG258_00092	CDS	150				hypothetical protein
MAG258_00093	CDS	1758	atsA_3	3.1.6.1	COG3119	Arylsulfatase
MAG258_00094	CDS	1494		3.1.6.1	COG3119	Arylsulfatase
MAG258_00095	CDS	3075				hypothetical protein
MAG258_00096	CDS	1176				hypothetical protein
MAG258_00097	CDS	759	rhaS			HTH-type transcriptional activator RhaS
MAG258_00098	CDS	1449	atsA_4	3.1.6.1	COG3119	Arylsulfatase
MAG258_00099	CDS	627				hypothetical protein
MAG258_00100	CDS	1200				hypothetical protein
MAG258_00101	CDS	756	aes_1	3.1.1.-		Acetyl esterase
MAG258_00102	CDS	1146				hypothetical protein
MAG258_00103	CDS	2808	rapA_1	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
MAG258_00104	CDS	381				hypothetical protein
MAG258_00105	CDS	1401	nagA	3.2.1.49		Alpha-N-acetylgalactosaminidase
MAG258_00106	CDS	534				hypothetical protein
MAG258_00107	CDS	264				hypothetical protein
MAG258_00108	CDS	2295				hypothetical protein
MAG258_00109	CDS	2268	pkn1_1	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
MAG258_00110	CDS	1161	mshA_1	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
MAG258_00111	CDS	1089				hypothetical protein
MAG258_00112	CDS	1179		2.4.1.336		Beta-monoglucosyldiacylglycerol synthase
MAG258_00113	CDS	1437				hypothetical protein
MAG258_00114	CDS	1122	epsF_1	2.4.-.-	COG0438	Putative glycosyltransferase EpsF
MAG258_00115	CDS	975	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
MAG258_00116	CDS	2202	wzc	2.7.10.-	COG0489	Tyrosine-protein kinase wzc
MAG258_00117	CDS	1824				hypothetical protein
MAG258_00118	tRNA	86				tRNA-Tyr(gta)
MAG258_00119	CDS	855				hypothetical protein
MAG258_00120	CDS	1851				hypothetical protein
MAG258_00121	CDS	276				hypothetical protein
MAG258_00122	CDS	987			COG0790	putative protein
MAG258_00123	CDS	717				hypothetical protein
MAG258_00124	CDS	738				hypothetical protein
MAG258_00125	CDS	837				hypothetical protein
MAG258_00126	CDS	1935	actP		COG4147	Cation/acetate symporter ActP
MAG258_00127	CDS	285				hypothetical protein
MAG258_00128	CDS	2616	mutS		COG0249	DNA mismatch repair protein MutS
MAG258_00129	CDS	939	ribF		COG0196	Riboflavin biosynthesis protein RibF
MAG258_00130	CDS	735	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
MAG258_00131	CDS	999	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
MAG258_00132	CDS	354	rbfA			Ribosome-binding factor A
MAG258_00133	CDS	2379	infB			Translation initiation factor IF-2
MAG258_00134	CDS	1266	nusA		COG0195	Transcription termination/antitermination protein NusA
MAG258_00135	CDS	1182				hypothetical protein
MAG258_00136	CDS	525				hypothetical protein
MAG258_00137	CDS	1638				hypothetical protein
MAG258_00138	CDS	1311	xylA	5.3.1.5	COG2115	Xylose isomerase
MAG258_00139	CDS	1635	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
MAG258_00140	CDS	1230	nupX		COG1972	Putative nucleoside permease NupX
MAG258_00141	CDS	1155				hypothetical protein
MAG258_00142	tRNA	76				tRNA-Thr(cgt)
MAG258_00143	CDS	657	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
MAG258_00144	CDS	1347				hypothetical protein
MAG258_00145	CDS	1176				hypothetical protein
MAG258_00146	CDS	510				hypothetical protein
MAG258_00147	CDS	1452				hypothetical protein
MAG258_00148	CDS	1143				hypothetical protein
MAG258_00149	CDS	1365				hypothetical protein
MAG258_00150	CDS	1284				hypothetical protein
MAG258_00151	CDS	2499				hypothetical protein
MAG258_00152	CDS	1374				hypothetical protein
MAG258_00153	CDS	2787				hypothetical protein
MAG258_00154	CDS	1416				hypothetical protein
MAG258_00155	CDS	2454				hypothetical protein
MAG258_00156	CDS	1074				hypothetical protein
MAG258_00157	CDS	1929	yagF	4.2.1.82	COG0129	D-xylonate dehydratase YagF
MAG258_00158	CDS	231				hypothetical protein
MAG258_00159	CDS	1218				hypothetical protein
MAG258_00160	CDS	1824	phoA	3.1.3.1		Alkaline phosphatase
MAG258_00161	CDS	927				hypothetical protein
MAG258_00162	CDS	7488				hypothetical protein
MAG258_00163	CDS	660	yedK	3.4.-.-	COG2135	Putative SOS response-associated peptidase YedK
MAG258_00164	CDS	1260	lutA		COG0247	Lactate utilization protein A
MAG258_00165	CDS	1257	bamB_2			Outer membrane protein assembly factor BamB
MAG258_00166	CDS	1041				hypothetical protein
MAG258_00167	CDS	984				hypothetical protein
MAG258_00168	CDS	1074				hypothetical protein
MAG258_00169	CDS	1278	yjhC_1	1.-.-.-	COG0673	putative oxidoreductase YjhC
MAG258_00170	CDS	507				hypothetical protein
MAG258_00171	CDS	888	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
MAG258_00172	CDS	615				hypothetical protein
MAG258_00173	CDS	1125	ydgJ	1.-.-.-	COG0673	putative oxidoreductase YdgJ
MAG258_00174	CDS	822		5.1.3.30	COG1082	D-psicose 3-epimerase
MAG258_00175	CDS	843	ectD_1	1.14.11.55		Ectoine dioxygenase
MAG258_00176	CDS	1227				hypothetical protein
MAG258_00177	CDS	1023	glnII	6.3.1.2	COG0174	Glutamine synthetase
MAG258_00178	CDS	441				hypothetical protein
MAG258_00179	CDS	843	prpC_1	3.1.3.16	COG0631	Protein phosphatase PrpC
MAG258_00180	CDS	1371				hypothetical protein
MAG258_00181	CDS	807				hypothetical protein
MAG258_00182	CDS	696				hypothetical protein
MAG258_00183	CDS	906				hypothetical protein
MAG258_00184	CDS	1179	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
MAG258_00185	CDS	810	bshB1_2	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
MAG258_00186	CDS	255				hypothetical protein
MAG258_00187	CDS	711	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MAG258_00188	CDS	792	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MAG258_00189	CDS	849	lpxG	3.6.1.-	COG1408	UDP-2,3-diacylglucosamine pyrophosphatase LpxG
MAG258_00190	CDS	1395				hypothetical protein
MAG258_00191	CDS	636				hypothetical protein
MAG258_00192	CDS	2235	axe1-6A_1		COG2382	Carbohydrate acetyl esterase/feruloyl esterase
MAG258_00193	CDS	1044				hypothetical protein
MAG258_00194	CDS	165				hypothetical protein
MAG258_00195	CDS	1566	putP_1		COG0591	Sodium/proline symporter
MAG258_00196	CDS	1065	aziB2_1	2.1.1.302		3-hydroxy-5-methyl-1-naphthoate 3-O-methyltransferase
MAG258_00197	CDS	480				hypothetical protein
MAG258_00198	CDS	2349	pkn1_2	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
MAG258_00199	CDS	183				hypothetical protein
MAG258_00200	CDS	336				hypothetical protein
MAG258_00201	CDS	246				hypothetical protein
MAG258_00202	CDS	639				hypothetical protein
MAG258_00203	CDS	2187	yveL	2.7.10.2	COG0489	Putative tyrosine-protein kinase YveL
MAG258_00204	CDS	642				hypothetical protein
MAG258_00205	CDS	1200				hypothetical protein
MAG258_00206	CDS	606				hypothetical protein
MAG258_00207	CDS	516				hypothetical protein
MAG258_00208	CDS	627	rnd	3.1.13.5		Ribonuclease D
MAG258_00209	CDS	3564	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
MAG258_00210	CDS	198	rpsU		COG0828	30S ribosomal protein S21
MAG258_00211	CDS	972				hypothetical protein
