locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG40_00001	CDS	498				hypothetical protein
MAG40_00002	CDS	210				hypothetical protein
MAG40_00003	CDS	1371	trpE_1	4.1.3.27		Anthranilate synthase component 1
MAG40_00004	CDS	801				hypothetical protein
MAG40_00005	CDS	678	dedA		COG0586	Protein DedA
MAG40_00006	CDS	867	yehZ_1		COG1732	Glycine betaine-binding protein YehZ
MAG40_00007	CDS	699	opuCB_1		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCB
MAG40_00008	CDS	663	opuCB_2		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCB
MAG40_00009	CDS	819	opuCA	3.6.3.32		Carnitine transport ATP-binding protein OpuCA
MAG40_00010	CDS	645	kstR			HTH-type transcriptional repressor KstR
MAG40_00011	CDS	1065				hypothetical protein
MAG40_00012	CDS	495	amhM		COG0490	Ammonium/H(+) antiporter subunit AmhM
MAG40_00013	CDS	1164	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
MAG40_00014	CDS	408	pspE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase PspE
MAG40_00015	CDS	1035	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
MAG40_00016	CDS	654	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
MAG40_00017	tRNA	74				tRNA-Ala(ggc)
MAG40_00018	CDS	390	rsfS		COG0799	Ribosomal silencing factor RsfS
MAG40_00019	CDS	753				hypothetical protein
MAG40_00020	CDS	564	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
MAG40_00021	CDS	195				hypothetical protein
MAG40_00022	CDS	1269	proA_1	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
MAG40_00023	CDS	783	proB	2.7.2.11	COG0263	Glutamate 5-kinase
MAG40_00024	CDS	1506	obg	3.6.5.-	COG0536	GTPase Obg
MAG40_00025	CDS	258	rpmA		COG0211	50S ribosomal protein L27
MAG40_00026	CDS	315	rplU		COG0261	50S ribosomal protein L21
MAG40_00027	CDS	2106	rng	3.1.26.-	COG1530	Ribonuclease G
MAG40_00028	CDS	564				hypothetical protein
MAG40_00029	CDS	423	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
MAG40_00030	CDS	507	lldD	1.1.-.-	COG1304	Putative L-lactate dehydrogenase
MAG40_00031	CDS	1518	mglA_1	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
MAG40_00032	CDS	981	xylH		COG4214	Xylose transport system permease protein XylH
MAG40_00033	CDS	1002	lsrD_1			Autoinducer 2 import system permease protein LsrD
MAG40_00034	CDS	1083	lsrB			Autoinducer 2-binding protein LsrB
MAG40_00035	CDS	324	rhaM	5.1.3.32		L-rhamnose mutarotase
MAG40_00036	CDS	786				hypothetical protein
MAG40_00037	CDS	498				hypothetical protein
MAG40_00038	CDS	2346	uvrD1_1	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD1
MAG40_00039	CDS	1164	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
MAG40_00040	CDS	885	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
MAG40_00041	CDS	666				hypothetical protein
MAG40_00042	CDS	1011	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
MAG40_00043	CDS	1446	pyk	2.7.1.40	COG0469	Pyruvate kinase
MAG40_00044	tRNA	84				tRNA-Leu(caa)
MAG40_00045	CDS	621	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
MAG40_00046	CDS	432	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
MAG40_00047	CDS	2646	polA	2.7.7.7		DNA polymerase I
MAG40_00048	CDS	1467	rpsA		COG0539	30S ribosomal protein S1
MAG40_00049	CDS	651	coaE	2.7.1.24		Dephospho-CoA kinase
MAG40_00050	CDS	2049	uvrB		COG0556	UvrABC system protein B
MAG40_00051	CDS	564				hypothetical protein
MAG40_00052	CDS	303				hypothetical protein
MAG40_00053	CDS	981	lcpA		COG1316	Cell wall biosynthesis protein LcpA
MAG40_00054	tRNA	90				tRNA-Ser(gct)
MAG40_00055	CDS	2238				hypothetical protein
MAG40_00056	CDS	300				Membrane-associated protein
MAG40_00057	CDS	990				hypothetical protein
MAG40_00058	CDS	1278	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
MAG40_00059	CDS	1644	stp			Multidrug resistance protein Stp
MAG40_00060	tRNA	76				tRNA-Arg(acg)
MAG40_00061	CDS	396	tatD	3.1.-.-	COG0084	putative metal-dependent hydrolase TatD
MAG40_00062	CDS	894	ksgA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
MAG40_00063	CDS	957				hypothetical protein
MAG40_00064	CDS	945	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
MAG40_00065	CDS	525	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
MAG40_00066	CDS	501	nicR		COG1846	HTH-type transcriptional repressor NicR
MAG40_00067	tRNA	75				tRNA-Gln(ttg)
MAG40_00068	CDS	1449	glmU		COG1207	Bifunctional protein GlmU
MAG40_00069	CDS	978	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
MAG40_00070	CDS	279				hypothetical protein
MAG40_00071	CDS	1326			COG0531	putative transporter
MAG40_00072	CDS	645	rplY		COG1825	50S ribosomal protein L25
MAG40_00073	CDS	576	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
MAG40_00074	CDS	3543	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
MAG40_00075	CDS	666	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
MAG40_00076	CDS	1269	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
MAG40_00077	CDS	1278	eno	4.2.1.11	COG0148	Enolase
MAG40_00078	CDS	516	ftsL			Cell division protein FtsL
MAG40_00079	CDS	495				hypothetical protein
MAG40_00080	CDS	1236	isp	3.4.21.-	COG1404	Intracellular serine protease
MAG40_00081	CDS	1350	ndbB	1.6.5.12		Demethylphylloquinone reductase NdbB
MAG40_00082	tRNA	76				tRNA-Leu(taa)
MAG40_00083	CDS	567	lemA		COG1704	Protein LemA
MAG40_00084	CDS	888	htpX	3.4.24.-	COG0501	Protease HtpX 
MAG40_00085	CDS	1080			COG0628	Putative transport protein
MAG40_00086	CDS	1257	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
MAG40_00087	CDS	495	greA		COG0782	Transcription elongation factor GreA
MAG40_00088	CDS	447				hypothetical protein
MAG40_00089	CDS	231				hypothetical protein
MAG40_00090	CDS	717				hypothetical protein
MAG40_00091	CDS	786		2.5.1.68	COG0020	(2Z,6E)-farnesyl diphosphate synthase
MAG40_00092	CDS	1350			COG1702	PhoH-like protein
MAG40_00093	CDS	1401	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
MAG40_00094	CDS	648	mtcA2	4.2.1.1	COG0288	Carbonic anhydrase 2
MAG40_00095	CDS	651				hypothetical protein
MAG40_00096	CDS	225	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
MAG40_00097	CDS	1209	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
MAG40_00098	CDS	1074	ispH2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2
MAG40_00099	CDS	1023	fba	4.1.2.13		Fructose-bisphosphate aldolase
MAG40_00100	CDS	996	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
MAG40_00101	CDS	1179				hypothetical protein
MAG40_00102	CDS	1074	ychF		COG0012	Ribosome-binding ATPase YchF
MAG40_00103	CDS	633	lon	3.4.21.53	COG0466	Lon protease
MAG40_00104	CDS	1389				hypothetical protein
MAG40_00105	CDS	987	lacF			Lactose transport system permease protein LacF
MAG40_00106	CDS	936	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
MAG40_00107	CDS	771		3.2.1.21		Bifunctional beta-D-glucosidase/beta-D-fucosidase
