locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG285_00001	CDS	312				hypothetical protein
MAG285_00002	CDS	1539		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
MAG285_00003	CDS	813		3.1.1.2		Arylesterase
MAG285_00004	CDS	1377				hypothetical protein
MAG285_00005	CDS	1209	camA_1	1.18.1.5		Putidaredoxin reductase CamA
MAG285_00006	CDS	1170				hypothetical protein
MAG285_00007	CDS	315	fdxE_1		COG0633	Ferredoxin-6
MAG285_00008	CDS	456				hypothetical protein
MAG285_00009	CDS	1611	pamO	1.14.13.92	COG2072	Phenylacetone monooxygenase
MAG285_00010	CDS	1248	yjiB	1.14.-.-	COG2124	Putative cytochrome P450 YjiB
MAG285_00011	CDS	846	fabG3	1.1.1.53		3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase
MAG285_00012	CDS	1911				hypothetical protein
MAG285_00013	CDS	972	hcf136			Ycf48-like protein
MAG285_00014	CDS	1380				hypothetical protein
MAG285_00015	CDS	2463	mmpL3		COG2409	Trehalose monomycolate exporter MmpL3
MAG285_00016	CDS	1125	proB	2.7.2.11		Glutamate 5-kinase
MAG285_00017	CDS	1200	obg	3.6.5.-		GTPase Obg
MAG285_00018	CDS	258	rpmA		COG0211	50S ribosomal protein L27
MAG285_00019	CDS	315	rplU		COG0261	50S ribosomal protein L21
MAG285_00020	CDS	789	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
MAG285_00021	CDS	879	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
MAG285_00022	CDS	993	bamD		COG4105	Outer membrane protein assembly factor BamD
MAG285_00023	CDS	831	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
MAG285_00024	CDS	660				hypothetical protein
MAG285_00025	CDS	462				hypothetical protein
MAG285_00026	CDS	312				hypothetical protein
MAG285_00027	tRNA	77				tRNA-Val(gac)
MAG285_00028	CDS	474				hypothetical protein
MAG285_00029	CDS	1374	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
MAG285_00030	CDS	714	uvrB		COG0556	UvrABC system protein B
MAG285_00031	CDS	261				hypothetical protein
MAG285_00032	CDS	315	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
MAG285_00033	CDS	447				hypothetical protein
MAG285_00034	CDS	441				putative protein
MAG285_00035	CDS	1017	yfmJ	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
MAG285_00036	CDS	951	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
MAG285_00037	CDS	345				hypothetical protein
MAG285_00038	CDS	414				hypothetical protein
MAG285_00039	CDS	1011	curA_1	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
MAG285_00040	CDS	768		1.1.1.51	COG1028	3-beta-hydroxysteroid dehydrogenase
MAG285_00041	CDS	417	gfa	4.4.1.22		Glutathione-dependent formaldehyde-activating enzyme
MAG285_00042	CDS	1011	curA_2	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
MAG285_00043	CDS	315	nagAb			Naphthalene 1,2-dioxygenase/salicylate 5-hydroxylase systems, ferredoxin component
MAG285_00044	CDS	1383	bphA	1.14.12.18		Biphenyl dioxygenase subunit alpha
MAG285_00045	CDS	1143				hypothetical protein
MAG285_00046	CDS	432				hypothetical protein
MAG285_00047	CDS	1392	lpdC	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
MAG285_00048	CDS	1464	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
MAG285_00049	CDS	1047	acoB	1.1.1.-	COG0022	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta
MAG285_00050	CDS	972	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
MAG285_00051	CDS	321	fdxE_2		COG0633	Ferredoxin-6
MAG285_00052	CDS	297				Cytochrome c-554(548)
MAG285_00053	CDS	1047	ctaA	1.3.-.-	COG1612	Heme A synthase
MAG285_00054	CDS	1317	yeeO		COG0534	putative FMN/FAD exporter YeeO
MAG285_00055	CDS	708	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
MAG285_00056	CDS	1194				hypothetical protein
MAG285_00057	CDS	414				hypothetical protein
MAG285_00058	CDS	729	ygfZ		COG0354	tRNA-modifying protein YgfZ
MAG285_00059	CDS	246	sdhE			FAD assembly factor SdhE
MAG285_00060	CDS	426				hypothetical protein
MAG285_00061	CDS	1638	nadB	1.4.3.16	COG0029	L-aspartate oxidase
MAG285_00062	CDS	591	rpoE_1		COG1595	ECF RNA polymerase sigma-E factor
MAG285_00063	CDS	693	mucA		COG3073	Sigma factor AlgU negative regulatory protein
MAG285_00064	CDS	990	mucB		COG3026	Sigma factor AlgU regulatory protein MucB
MAG285_00065	CDS	459	rseC		COG3086	Protein RseC
MAG285_00066	CDS	1371	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
MAG285_00067	CDS	1794	lepA	3.6.5.-	COG0481	Elongation factor 4
MAG285_00068	CDS	732	lepB	3.4.21.89	COG0681	Signal peptidase I
MAG285_00069	CDS	375				hypothetical protein
