locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG216_00001	CDS	279				hypothetical protein
MAG216_00002	CDS	864				hypothetical protein
MAG216_00003	CDS	717	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
MAG216_00004	CDS	984	tkrA_1	1.1.1.79		Glyoxylate/hydroxypyruvate reductase B
MAG216_00005	CDS	585	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
MAG216_00006	CDS	366	nbaC	1.13.11.6		3-hydroxyanthranilate 3,4-dioxygenase
MAG216_00007	CDS	1014	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
MAG216_00008	CDS	717	ppaX_1	3.6.1.1	COG0546	Pyrophosphatase PpaX
MAG216_00009	CDS	627		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
MAG216_00010	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
MAG216_00011	CDS	438				hypothetical protein
MAG216_00012	CDS	927	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
MAG216_00013	CDS	483				hypothetical protein
MAG216_00014	CDS	687				hypothetical protein
MAG216_00015	CDS	318				hypothetical protein
MAG216_00016	CDS	2895	uvrA			UvrABC system protein A
MAG216_00017	CDS	720			COG0463	putative protein
MAG216_00018	CDS	864				hypothetical protein
MAG216_00019	CDS	279				hypothetical protein
MAG216_00020	CDS	828	dagK_1	2.7.1.107	COG1597	Diacylglycerol kinase
MAG216_00021	CDS	507				hypothetical protein
MAG216_00022	CDS	339				hypothetical protein
MAG216_00023	CDS	747	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
MAG216_00024	CDS	243				hypothetical protein
MAG216_00025	CDS	537	odhI_1		COG1716	Oxoglutarate dehydrogenase inhibitor
MAG216_00026	CDS	1488	dnaJ_1		COG0484	Chaperone protein DnaJ
MAG216_00027	CDS	990	prpC_1	3.1.3.16	COG0631	Protein phosphatase PrpC
MAG216_00028	CDS	423	afsK	2.7.11.1	COG0515	Serine/threonine-protein kinase AfsK
MAG216_00029	CDS	780	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
MAG216_00030	CDS	1104		3.4.11.-		Aminopeptidase 2
MAG216_00031	CDS	351	rplT		COG0292	50S ribosomal protein L20
MAG216_00032	CDS	843				hypothetical protein
MAG216_00033	CDS	915		3.5.5.1	COG0388	Nitrilase
MAG216_00034	CDS	573	tdk	2.7.1.21		Thymidine kinase
MAG216_00035	CDS	573	hpt_1	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
MAG216_00036	CDS	681				hypothetical protein
MAG216_00037	CDS	309			COG0718	Nucleoid-associated protein
MAG216_00038	CDS	606	recR		COG0353	Recombination protein RecR
MAG216_00039	CDS	1275				hypothetical protein
MAG216_00040	rRNA	899				16S ribosomal RNA (partial)
MAG216_00041	CDS	324				hypothetical protein
MAG216_00042	CDS	231				hypothetical protein
MAG216_00043	CDS	171				hypothetical protein
MAG216_00044	CDS	1053				hypothetical protein
MAG216_00045	CDS	870	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
MAG216_00046	CDS	753				Insertion sequence IS5376 putative ATP-binding protein
MAG216_00047	CDS	1530				hypothetical protein
MAG216_00048	CDS	417				hypothetical protein
MAG216_00049	CDS	1356	glmU		COG1207	Bifunctional protein GlmU
MAG216_00050	tRNA	72				tRNA-Gln(ttg)
MAG216_00051	CDS	801				hypothetical protein
MAG216_00052	CDS	1554	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
MAG216_00053	CDS	1416	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
MAG216_00054	CDS	603	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
MAG216_00055	CDS	1314	tuaD	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
MAG216_00056	CDS	414			COG1959	Putative HTH-type transcriptional regulator
MAG216_00057	CDS	768	lipB	2.3.1.181	COG0321	Octanoyltransferase
MAG216_00058	CDS	609	odhI_2		COG1716	Oxoglutarate dehydrogenase inhibitor
MAG216_00059	CDS	1065		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
MAG216_00060	CDS	1236	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
MAG216_00061	CDS	516				hypothetical protein
MAG216_00062	CDS	861	tcyA		COG0834	L-cystine-binding protein TcyA
MAG216_00063	CDS	822	glnM_1		COG0765	putative glutamine ABC transporter permease protein GlnM
MAG216_00064	CDS	741	glnQ			Glutamine transport ATP-binding protein GlnQ
MAG216_00065	CDS	762	yceI			Protein YceI
MAG216_00066	CDS	414	yccU		COG1832	putative protein YccU
MAG216_00067	CDS	1083				hypothetical protein
MAG216_00068	CDS	849	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
MAG216_00069	CDS	1617	choD	1.1.3.6	COG2303	Cholesterol oxidase
MAG216_00070	CDS	354	yjbR		COG2315	putative protein YjbR
MAG216_00071	CDS	1431				hypothetical protein
MAG216_00072	CDS	651	degU		COG2197	Transcriptional regulatory protein DegU
MAG216_00073	CDS	393				hypothetical protein
MAG216_00074	CDS	1251	sigA_1		COG0568	RNA polymerase sigma factor SigA
MAG216_00075	CDS	582	ytlP	3.1.4.-		RNA 2',3'-cyclic phosphodiesterase
MAG216_00076	CDS	273	rsfS		COG0799	Ribosomal silencing factor RsfS
MAG216_00077	CDS	450	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
MAG216_00078	CDS	3033	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
MAG216_00079	CDS	2235	hppA	3.6.1.1	COG3808	K(+)-insensitive pyrophosphate-energized proton pump
MAG216_00080	CDS	576				hypothetical protein
MAG216_00081	CDS	1734	nrfH		COG3005	Cytochrome c-type protein NrfH
MAG216_00082	CDS	1644				hypothetical protein
MAG216_00083	CDS	933	dagK_2	2.7.1.107	COG1597	Diacylglycerol kinase
MAG216_00084	CDS	1452				hypothetical protein
MAG216_00085	CDS	720	comM		COG0606	Competence protein ComM
MAG216_00086	CDS	870	ubiG_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
MAG216_00087	CDS	912				hypothetical protein
MAG216_00088	CDS	948				hypothetical protein
MAG216_00089	CDS	1425				hypothetical protein
MAG216_00090	CDS	996	afr	1.1.1.292		1,5-anhydro-D-fructose reductase
MAG216_00091	CDS	825	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MAG216_00092	CDS	759	legF_1	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
MAG216_00093	CDS	1887	legI_1	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
MAG216_00094	CDS	1614				hypothetical protein
MAG216_00095	CDS	1692				hypothetical protein
MAG216_00096	CDS	501	epsH	2.4.-.-	COG0463	Putative glycosyltransferase EpsH
MAG216_00097	CDS	429				hypothetical protein
MAG216_00098	CDS	681	legF_2	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
MAG216_00099	CDS	975		1.1.1.81	COG0111	Hydroxypyruvate reductase
MAG216_00100	CDS	762	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
MAG216_00101	CDS	804				hypothetical protein
MAG216_00102	CDS	1455				hypothetical protein
MAG216_00103	CDS	942		2.4.-.-	COG0463	putative glycosyltransferase
MAG216_00104	CDS	789		2.4.-.-	COG0463	putative glycosyltransferase
MAG216_00105	CDS	753				hypothetical protein
MAG216_00106	CDS	1476				hypothetical protein
MAG216_00107	CDS	441				hypothetical protein
MAG216_00108	CDS	576				hypothetical protein
MAG216_00109	CDS	1332	lat	2.6.1.36	COG0160	L-lysine-epsilon aminotransferase
MAG216_00110	CDS	1422				hypothetical protein
MAG216_00111	CDS	390				hypothetical protein
MAG216_00112	CDS	1596	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
MAG216_00113	CDS	2370	sdrD			Serine-aspartate repeat-containing protein D
MAG216_00114	CDS	1278	gdhB	1.1.5.2	COG2133	Quinoprotein glucose dehydrogenase B
MAG216_00115	CDS	369				hypothetical protein
MAG216_00116	CDS	354				hypothetical protein
MAG216_00117	CDS	1197		2.4.1.11	COG0438	Glycogen synthase
MAG216_00118	CDS	903				hypothetical protein
MAG216_00119	CDS	702				hypothetical protein
MAG216_00120	CDS	1851	cysNC		COG0529	Bifunctional enzyme CysN/CysC
MAG216_00121	CDS	225	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
MAG216_00122	CDS	225				hypothetical protein
MAG216_00123	CDS	1023	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
MAG216_00124	CDS	1305	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
MAG216_00125	CDS	855				DegV domain-containing protein
MAG216_00126	CDS	858				DegV domain-containing protein
MAG216_00127	CDS	894				hypothetical protein
MAG216_00128	CDS	1323	ffh		COG0541	Signal recognition particle protein
MAG216_00129	CDS	1245	rpfG_1	3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase response regulator RpfG
MAG216_00130	CDS	918	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
MAG216_00131	CDS	855	dnaJ_2		COG0484	Chaperone protein DnaJ
MAG216_00132	CDS	606				hypothetical protein
MAG216_00133	CDS	666	plsC_1	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
MAG216_00134	CDS	327				hypothetical protein
MAG216_00135	CDS	1674	rpfG_2	3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase response regulator RpfG
MAG216_00136	CDS	237				hypothetical protein
MAG216_00137	CDS	1563				hypothetical protein
MAG216_00138	CDS	174				hypothetical protein
MAG216_00139	CDS	429				hypothetical protein
MAG216_00140	CDS	837	gluP	3.4.21.105	COG0705	Rhomboid protease GluP
MAG216_00141	CDS	615	gmk	2.7.4.8	COG0194	Guanylate kinase
MAG216_00142	CDS	627	tmk	2.7.4.9		Thymidylate kinase
MAG216_00143	CDS	1614				hypothetical protein
MAG216_00144	CDS	849				hypothetical protein
MAG216_00145	CDS	258				hypothetical protein
MAG216_00146	CDS	1335				hypothetical protein
MAG216_00147	CDS	891				hypothetical protein
MAG216_00148	CDS	1050	walK_1	2.7.13.3		Sensor histidine kinase WalK
MAG216_00149	CDS	1383				hypothetical protein
MAG216_00150	CDS	855				hypothetical protein
MAG216_00151	CDS	666	czcR			Transcriptional activator protein CzcR
MAG216_00152	CDS	984	stkP_1	2.7.11.1	COG0515	Serine/threonine-protein kinase StkP
MAG216_00153	CDS	426				hypothetical protein
MAG216_00154	CDS	537				hypothetical protein
MAG216_00155	CDS	705				hypothetical protein
MAG216_00156	CDS	603	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
MAG216_00157	CDS	912	pleD_1			Response regulator PleD
MAG216_00158	CDS	2424	copA	3.6.3.54	COG2217	Copper-exporting P-type ATPase
MAG216_00159	CDS	219				hypothetical protein
MAG216_00160	CDS	204	copP		COG2608	COP-associated protein
MAG216_00161	CDS	204	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
MAG216_00162	CDS	669	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
MAG216_00163	CDS	888				hypothetical protein
MAG216_00164	CDS	360				hypothetical protein
MAG216_00165	CDS	1230	pepE	3.4.13.-	COG0006	putative dipeptidase PepE
MAG216_00166	CDS	708	hndD	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
MAG216_00167	CDS	378	hndC_1	1.12.1.3	COG1145	NADP-reducing hydrogenase subunit HndC
MAG216_00168	CDS	2025	ligA	6.5.1.2	COG0272	DNA ligase
MAG216_00169	CDS	660				hypothetical protein
MAG216_00170	CDS	228				hypothetical protein
MAG216_00171	CDS	618			COG0664	putative NTE family protein
MAG216_00172	CDS	255				hypothetical protein
MAG216_00173	CDS	675			COG0664	Cyclic AMP receptor protein
MAG216_00174	CDS	201				hypothetical protein
MAG216_00175	CDS	504	trxA_1		COG0526	Thioredoxin
MAG216_00176	CDS	312				hypothetical protein
MAG216_00177	CDS	504	ccmE_1			Cytochrome c-type biogenesis protein CcmE
MAG216_00178	CDS	891				hypothetical protein
MAG216_00179	CDS	765	cmpD	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
MAG216_00180	CDS	987	ribY		COG0715	Riboflavin-binding protein RibY
MAG216_00181	CDS	810	ribX			Riboflavin transport system permease protein RibX
MAG216_00182	CDS	636				hypothetical protein
MAG216_00183	CDS	357				hypothetical protein
MAG216_00184	CDS	504	bfrB	1.16.3.1	COG1528	Ferritin BfrB
MAG216_00185	CDS	2319				hypothetical protein
MAG216_00186	CDS	924			COG0574	putative protein
MAG216_00187	CDS	402				hypothetical protein
MAG216_00188	CDS	240				hypothetical protein
MAG216_00189	CDS	705				hypothetical protein
MAG216_00190	CDS	774	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
MAG216_00191	CDS	294	acyP	3.6.1.7	COG1254	Acylphosphatase
MAG216_00192	CDS	1038				hypothetical protein
MAG216_00193	CDS	681	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
MAG216_00194	CDS	1866	uvrC		COG0322	UvrABC system protein C
MAG216_00195	CDS	144				hypothetical protein
MAG216_00196	CDS	537	aroC	4.2.3.5	COG0082	Chorismate synthase
MAG216_00197	CDS	1572	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
MAG216_00198	CDS	441	yqhS	4.2.1.10	COG0757	3-dehydroquinate dehydratase
MAG216_00199	CDS	282				hypothetical protein
MAG216_00200	CDS	1038				hypothetical protein
MAG216_00201	CDS	429				hypothetical protein
MAG216_00202	CDS	771	mta		COG0789	HTH-type transcriptional activator mta
MAG216_00203	CDS	666				hypothetical protein
MAG216_00204	CDS	375				hypothetical protein
MAG216_00205	CDS	354				hypothetical protein
MAG216_00206	CDS	1011	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
MAG216_00207	CDS	567				hypothetical protein
MAG216_00208	CDS	1152	patB	4.4.1.8	COG1168	Cystathionine beta-lyase PatB
MAG216_00209	CDS	846	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
MAG216_00210	CDS	849				hypothetical protein
MAG216_00211	CDS	1230	mdtH_1			Multidrug resistance protein MdtH
MAG216_00212	CDS	579	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
MAG216_00213	CDS	1263				hypothetical protein
MAG216_00214	CDS	501	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
MAG216_00215	CDS	282	pmpR		COG0217	Transcriptional regulatory protein PmpR
MAG216_00216	CDS	1587	cysW		COG4208	Sulfate transport system permease protein CysW
MAG216_00217	CDS	1065	fbpA		COG1840	Iron-utilization periplasmic protein
MAG216_00218	CDS	213				hypothetical protein
MAG216_00219	CDS	909	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
MAG216_00220	CDS	1020	tkrA_2	1.1.1.79		Glyoxylate/hydroxypyruvate reductase B
MAG216_00221	CDS	750				hypothetical protein
MAG216_00222	CDS	267				hypothetical protein
MAG216_00223	CDS	1578	putC	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 2
MAG216_00224	CDS	534				hypothetical protein
MAG216_00225	CDS	579				hypothetical protein
MAG216_00226	CDS	225				hypothetical protein
MAG216_00227	CDS	1140	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
MAG216_00228	CDS	684	pyk	2.7.1.40		Pyruvate kinase
MAG216_00229	CDS	1227				hypothetical protein
MAG216_00230	CDS	1026	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
MAG216_00231	CDS	1830	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
MAG216_00232	CDS	684				hypothetical protein
MAG216_00233	CDS	1173	yxeP	3.-.-.-	COG1473	putative hydrolase YxeP
MAG216_00234	CDS	921				hypothetical protein
MAG216_00235	CDS	249	mrp		COG0489	Iron-sulfur cluster carrier protein
MAG216_00236	CDS	1209	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
MAG216_00237	CDS	477		2.7.7.53	COG0537	AP-4-A phosphorylase
MAG216_00238	CDS	1458				hypothetical protein
MAG216_00239	CDS	216				hypothetical protein
MAG216_00240	CDS	570	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
MAG216_00241	CDS	666	yhdE		COG0424	Maf-like protein YhdE
MAG216_00242	CDS	2241	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
MAG216_00243	CDS	1356				hypothetical protein
MAG216_00244	CDS	888				hypothetical protein
MAG216_00245	CDS	615	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
MAG216_00246	CDS	1029	mshD_1	2.3.1.189	COG0456	Mycothiol acetyltransferase
MAG216_00247	CDS	1026	mshD_2	2.3.1.189		Mycothiol acetyltransferase
MAG216_00248	CDS	222				hypothetical protein
MAG216_00249	CDS	186				hypothetical protein
MAG216_00250	CDS	498				hypothetical protein
MAG216_00251	CDS	1275				hypothetical protein
MAG216_00252	CDS	321	zwf2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 2
MAG216_00253	CDS	1593				hypothetical protein
MAG216_00254	CDS	621	scpB		COG1386	Segregation and condensation protein B
MAG216_00255	CDS	768	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
MAG216_00256	CDS	180				hypothetical protein
MAG216_00257	CDS	963				hypothetical protein
MAG216_00258	CDS	942	rlmN	2.1.1.-		Dual-specificity RNA methyltransferase RlmN
MAG216_00259	CDS	888	trxB	1.8.1.9	COG0492	Thioredoxin reductase
MAG216_00260	CDS	651	entB	6.3.2.14	COG1535	Enterobactin synthase component B
MAG216_00261	CDS	618	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
MAG216_00262	CDS	585	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
MAG216_00263	CDS	1371	yghQ		COG2244	Inner membrane protein YghQ
MAG216_00264	CDS	978		5.1.3.2	COG1088	UDP-glucose 4-epimerase
MAG216_00265	CDS	1320	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
MAG216_00266	CDS	1638	liaS_1	2.7.13.3	COG4585	Sensor histidine kinase LiaS
MAG216_00267	CDS	135				hypothetical protein
MAG216_00268	CDS	1962	fom3	2.1.1.308		2-hydroxyethylphosphonate methyltransferase
MAG216_00269	CDS	753				hypothetical protein
MAG216_00270	CDS	1002				hypothetical protein
MAG216_00271	CDS	657	dgk	2.7.1.113	COG1428	Deoxyguanosine kinase
MAG216_00272	CDS	876		3.5.1.93		Glutaryl-7-aminocephalosporanic-acid acylase
MAG216_00273	CDS	324	trxA_2		COG0526	Thioredoxin
MAG216_00274	tRNA	73				tRNA-Lys(ttt)
MAG216_00275	CDS	1320	cpgS	6.5.-.-		Cyclic 2,3-diphosphoglycerate synthetase
MAG216_00276	CDS	1668			COG2771	Putative HTH-type transcriptional regulator
MAG216_00277	CDS	354				hypothetical protein
