locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG193_00001	CDS	279	higB_1	3.1.-.-		Endoribonuclease HigB
MAG193_00002	CDS	282	ybaQ_1		COG3093	putative HTH-type transcriptional regulator YbaQ
MAG193_00003	CDS	276				hypothetical protein
MAG193_00004	CDS	738				hypothetical protein
MAG193_00005	CDS	513				hypothetical protein
MAG193_00006	CDS	660				hypothetical protein
MAG193_00007	CDS	519				hypothetical protein
MAG193_00008	CDS	576				hypothetical protein
MAG193_00009	CDS	606	fadR_1			Fatty acid metabolism regulator protein
MAG193_00010	CDS	3144	arpB		COG0841	Antibiotic efflux pump membrane transporter ArpB
MAG193_00011	CDS	1377	mdtN		COG1566	Multidrug resistance protein MdtN
MAG193_00012	CDS	201				hypothetical protein
MAG193_00013	CDS	876	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
MAG193_00014	CDS	762	znuC	3.6.3.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
MAG193_00015	CDS	843	mntB			Manganese transport system membrane protein MntB
MAG193_00016	CDS	375	degS_1	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase DegS
MAG193_00017	CDS	714				hypothetical protein
MAG193_00018	CDS	231				hypothetical protein
MAG193_00019	CDS	291				hypothetical protein
MAG193_00020	CDS	714				hypothetical protein
MAG193_00021	CDS	489				hypothetical protein
MAG193_00022	CDS	912				hypothetical protein
MAG193_00023	CDS	783				hypothetical protein
MAG193_00024	CDS	1533				hypothetical protein
MAG193_00025	CDS	984				hypothetical protein
MAG193_00026	CDS	732				hypothetical protein
MAG193_00027	CDS	327	trxA_1		COG0526	Thioredoxin 1
MAG193_00028	CDS	576	rbr_1		COG1592	Rubrerythrin
MAG193_00029	CDS	1035	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
MAG193_00030	CDS	933	aroF_1	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
MAG193_00031	CDS	1788	aspS	6.1.1.12		Aspartate--tRNA ligase
MAG193_00032	CDS	1257	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
MAG193_00033	CDS	1296	hisD	1.1.1.23		Histidinol dehydrogenase
MAG193_00034	CDS	888	mreB_1		COG1077	Rod shape-determining protein MreB
MAG193_00035	CDS	813	mreC			Cell shape-determining protein MreC
MAG193_00036	CDS	549				hypothetical protein
MAG193_00037	CDS	1845	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
MAG193_00038	CDS	1107	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
MAG193_00039	CDS	432	atpF_1		COG0711	ATP synthase subunit b
MAG193_00040	CDS	591	atpF_2		COG0711	ATP synthase subunit b
MAG193_00041	CDS	552	atpH		COG0712	ATP synthase subunit delta
MAG193_00042	CDS	1515	atpA	3.6.3.14	COG0056	ATP synthase subunit alpha
MAG193_00043	CDS	894	atpG		COG0224	ATP synthase gamma chain
MAG193_00044	CDS	1404	atpD	3.6.3.14	COG0055	ATP synthase subunit beta
MAG193_00045	CDS	399	atpC		COG0355	ATP synthase epsilon chain
MAG193_00046	CDS	549				hypothetical protein
MAG193_00047	CDS	969				hypothetical protein
MAG193_00048	CDS	429				hypothetical protein
MAG193_00049	CDS	1317	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
MAG193_00050	CDS	495				hypothetical protein
MAG193_00051	CDS	996			COG1638	Solute-binding protein
MAG193_00052	CDS	189				hypothetical protein
MAG193_00053	CDS	408				hypothetical protein
MAG193_00054	CDS	858	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
MAG193_00055	CDS	486	dnaJ_1			Chaperone protein DnaJ
MAG193_00056	CDS	807	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
MAG193_00057	CDS	1404	purF_1	2.4.2.14	COG0034	Amidophosphoribosyltransferase
MAG193_00058	CDS	288				hypothetical protein
MAG193_00059	CDS	2211	recD2_1	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
MAG193_00060	CDS	159				hypothetical protein
MAG193_00061	CDS	1257	qrcD			Menaquinone reductase, integral membrane subunit
MAG193_00062	CDS	867	qrcC	1.97.-.-	COG0437	Menaquinone reductase, iron-sulfur cluster-binding subunit
MAG193_00063	CDS	789	qrcB		COG0243	Menaquinone reductase, molybdopterin-binding-like subunit
MAG193_00064	CDS	363				hypothetical protein
MAG193_00065	CDS	264				hypothetical protein
MAG193_00066	CDS	537				hypothetical protein
MAG193_00067	CDS	1230	argG	6.3.4.5	COG0137	Argininosuccinate synthase
MAG193_00068	CDS	483	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
MAG193_00069	CDS	684				hypothetical protein
MAG193_00070	CDS	390	Hnr	1.3.7.1		6-hydroxynicotinate reductase
MAG193_00071	CDS	480	padI_1	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit beta
MAG193_00072	CDS	1086	pspF		COG1221	Psp operon transcriptional activator
MAG193_00073	CDS	468	lrp_1		COG1522	Leucine-responsive regulatory protein
