locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG277_00001	CDS	939	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
MAG277_00002	CDS	327	hspQ			Heat shock protein HspQ
MAG277_00003	CDS	882				hypothetical protein
MAG277_00004	CDS	588				hypothetical protein
MAG277_00005	CDS	618	lolA			Outer-membrane lipoprotein carrier protein
MAG277_00006	CDS	1554	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
MAG277_00007	CDS	321	kefB			Glutathione-regulated potassium-efflux system protein KefB
MAG277_00008	tRNA	77				tRNA-Asp(gtc)
MAG277_00009	CDS	459				hypothetical protein
MAG277_00010	CDS	318				hypothetical protein
MAG277_00011	CDS	879				hypothetical protein
MAG277_00012	CDS	1374	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
MAG277_00013	CDS	1224	hemA_1	2.3.1.37	COG0156	5-aminolevulinate synthase
MAG277_00014	CDS	1218				hypothetical protein
MAG277_00015	CDS	1128	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
MAG277_00016	CDS	738	bdbD_1		COG1651	Disulfide bond formation protein D
MAG277_00017	CDS	1320	bepA_1	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
MAG277_00018	CDS	1155	patA	2.6.1.-	COG0436	Putative N-acetyl-LL-diaminopimelate aminotransferase
MAG277_00019	CDS	174				hypothetical protein
MAG277_00020	CDS	459				hypothetical protein
MAG277_00021	CDS	1053	ribD		COG0117	Riboflavin biosynthesis protein RibD
MAG277_00022	CDS	468	nrdR		COG1327	Transcriptional repressor NrdR
MAG277_00023	CDS	510				hypothetical protein
MAG277_00024	CDS	1557	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
MAG277_00025	CDS	399				hypothetical protein
MAG277_00026	CDS	135				hypothetical protein
MAG277_00027	CDS	1965	rpoD		COG0568	RNA polymerase sigma factor RpoD
MAG277_00028	CDS	1956	dnaG	2.7.7.-	COG0358	DNA primase
MAG277_00029	CDS	894	ribN_1			Riboflavin transporter
MAG277_00030	CDS	609	argO		COG1279	Arginine exporter protein ArgO
MAG277_00031	CDS	756	pmpR		COG0217	Transcriptional regulatory protein PmpR
MAG277_00032	CDS	573			COG1055	putative transporter
MAG277_00033	CDS	1179				hypothetical protein
MAG277_00034	CDS	1782			COG1055	putative transporter
MAG277_00035	CDS	906				hypothetical protein
MAG277_00036	CDS	816	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
MAG277_00037	CDS	555		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
MAG277_00038	CDS	1374	mgtE		COG2239	Magnesium transporter MgtE
MAG277_00039	CDS	1287	guaD	3.5.4.3	COG0402	Guanine deaminase
MAG277_00040	CDS	465				hypothetical protein
MAG277_00041	CDS	1341		3.5.4.32	COG0402	8-oxoguanine deaminase
MAG277_00042	CDS	813	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
MAG277_00043	CDS	369				hypothetical protein
MAG277_00044	CDS	957	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
MAG277_00045	CDS	885	cynR_1			HTH-type transcriptional regulator CynR
MAG277_00046	CDS	207				hypothetical protein
MAG277_00047	CDS	747	ybhL		COG0670	Inner membrane protein YbhL
MAG277_00048	CDS	495				hypothetical protein
MAG277_00049	CDS	861				hypothetical protein
MAG277_00050	CDS	678	amiD_1	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
MAG277_00051	CDS	690				hypothetical protein
MAG277_00052	CDS	1479	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
MAG277_00053	CDS	288	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
MAG277_00054	CDS	456	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
MAG277_00055	CDS	849	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
MAG277_00056	CDS	132				hypothetical protein
