locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG312_00001	CDS	240				hypothetical protein
MAG312_00002	CDS	582	msrQ		COG2717	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
MAG312_00003	CDS	1038	msrP_1	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
MAG312_00004	CDS	858				hypothetical protein
MAG312_00005	CDS	1470	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
MAG312_00006	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
MAG312_00007	CDS	1728	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
MAG312_00008	CDS	2622	clpB		COG0542	Chaperone protein ClpB
MAG312_00009	CDS	774	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
MAG312_00010	CDS	966	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
MAG312_00011	CDS	1008	bamD		COG4105	Outer membrane protein assembly factor BamD
MAG312_00012	CDS	570	sigE_1		COG1595	ECF RNA polymerase sigma factor SigE
MAG312_00013	CDS	555				hypothetical protein
MAG312_00014	CDS	309				hypothetical protein
MAG312_00015	CDS	582				hypothetical protein
MAG312_00016	CDS	1653	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
MAG312_00017	CDS	1686	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
MAG312_00018	CDS	1413	atoC		COG2204	Regulatory protein AtoC
MAG312_00019	CDS	558				hypothetical protein
MAG312_00020	CDS	459	pilE_1		COG4969	Fimbrial protein
MAG312_00021	CDS	351				hypothetical protein
MAG312_00022	CDS	1809	pilY1_1			Type IV pilus biogenesis factor PilY1
MAG312_00023	CDS	1842	pilY1_2			Type IV pilus biogenesis factor PilY1
MAG312_00024	CDS	573				hypothetical protein
MAG312_00025	CDS	1137				hypothetical protein
MAG312_00026	CDS	516				hypothetical protein
MAG312_00027	CDS	549				hypothetical protein
MAG312_00028	CDS	759				hypothetical protein
MAG312_00029	CDS	1416	phoQ	2.7.13.3	COG0642	Sensor protein PhoQ
MAG312_00030	CDS	678	phoP			Virulence transcriptional regulatory protein PhoP
MAG312_00031	CDS	297				hypothetical protein
MAG312_00032	CDS	528				hypothetical protein
MAG312_00033	CDS	426	cspA		COG1278	Major cold shock protein CspA
MAG312_00034	CDS	213	slyX			Protein SlyX
MAG312_00035	CDS	1155				hypothetical protein
MAG312_00036	CDS	510	resA_1		COG0526	Thiol-disulfide oxidoreductase ResA
MAG312_00037	CDS	219				hypothetical protein
MAG312_00038	CDS	1155				hypothetical protein
MAG312_00039	CDS	906	apbE_1	2.7.1.180	COG1477	FAD:protein FMN transferase
MAG312_00040	CDS	1014	srkA	2.7.11.1	COG2334	Stress response kinase A
MAG312_00041	CDS	336				hypothetical protein
MAG312_00042	CDS	1449	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
MAG312_00043	CDS	1017	ybeZ		COG1702	PhoH-like protein
MAG312_00044	CDS	474	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
MAG312_00045	CDS	858	corC		COG4535	Magnesium and cobalt efflux protein CorC
MAG312_00046	CDS	2481	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
MAG312_00047	CDS	513	lptE		COG2980	LPS-assembly lipoprotein LptE
MAG312_00048	CDS	990	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
MAG312_00049	CDS	1977	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
MAG312_00050	CDS	246				hypothetical protein
MAG312_00051	CDS	729	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
MAG312_00052	CDS	1341				hypothetical protein
MAG312_00053	CDS	954	ppiA_1	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
MAG312_00054	CDS	1479	dnaK_1		COG0443	Chaperone protein DnaK
MAG312_00055	CDS	567				hypothetical protein
MAG312_00056	CDS	2445				hypothetical protein
MAG312_00057	CDS	1242				hypothetical protein
MAG312_00058	CDS	699				hypothetical protein
MAG312_00059	CDS	612	pnuC		COG3201	Nicotinamide riboside transporter PnuC
MAG312_00060	CDS	261				hypothetical protein
MAG312_00061	CDS	2085	fyuA		COG1629	Pesticin receptor
MAG312_00062	CDS	561	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
MAG312_00063	CDS	741				hypothetical protein
MAG312_00064	CDS	963	lipA	2.8.1.8	COG0320	Lipoyl synthase
MAG312_00065	CDS	711	lipB	2.3.1.181	COG0321	Octanoyltransferase
MAG312_00066	CDS	288				hypothetical protein
MAG312_00067	CDS	1221	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
MAG312_00068	CDS	858	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
MAG312_00069	CDS	1149	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
MAG312_00070	CDS	1986	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
MAG312_00071	CDS	471	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
MAG312_00072	CDS	381	rsfS		COG0799	Ribosomal silencing factor RsfS
MAG312_00073	CDS	657	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
MAG312_00074	CDS	1260	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
MAG312_00075	CDS	1497	nhaC		COG1757	Na(+)/H(+) antiporter NhaC
MAG312_00076	CDS	573				hypothetical protein
MAG312_00077	CDS	306				hypothetical protein
MAG312_00078	CDS	861	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
MAG312_00079	CDS	1182		1.1.1.81	COG0111	Hydroxypyruvate reductase
MAG312_00080	CDS	1089	serC	2.6.1.52		Phosphoserine aminotransferase
MAG312_00081	CDS	1083	dinB	2.7.7.7	COG0389	DNA polymerase IV
MAG312_00082	CDS	495	greB		COG0782	Transcription elongation factor GreB
MAG312_00083	CDS	1011	cdhR		COG4977	HTH-type transcriptional regulator CdhR
MAG312_00084	CDS	300				hypothetical protein
MAG312_00085	CDS	372	hpf		COG1544	Ribosome hibernation promotion factor
MAG312_00086	CDS	270				hypothetical protein
MAG312_00087	CDS	495	vanYB	3.4.16.4	COG1876	D-alanyl-D-alanine carboxypeptidase
MAG312_00088	CDS	867	dnhA	3.3.2.14		2,4-dinitroanisole O-demethylase subunit alpha
MAG312_00089	CDS	1923	fabY	2.3.1.180	COG0304	Beta-ketoacyl-[acyl-carrier-protein] synthase FabY
MAG312_00090	CDS	1527	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
MAG312_00091	CDS	390	cueR		COG0789	HTH-type transcriptional regulator CueR
MAG312_00092	CDS	1170	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MAG312_00093	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
MAG312_00094	CDS	2082	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
MAG312_00095	CDS	1278				hypothetical protein
MAG312_00096	CDS	762	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
MAG312_00097	CDS	750	djlA_1			DnaJ-like protein DjlA
MAG312_00098	CDS	732				hypothetical protein
MAG312_00099	CDS	819	pigC	6.4.-.-		Prodigiosin synthesizing transferase PigC
MAG312_00100	CDS	1662	cmdD			Chondramide synthase cmdD
MAG312_00101	CDS	1359	qacA		COG0477	Antiseptic resistance protein
MAG312_00102	tRNA	85				tRNA-Leu(tag)
MAG312_00103	CDS	795	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
MAG312_00104	CDS	804				hypothetical protein
MAG312_00105	CDS	675				hypothetical protein
MAG312_00106	CDS	591	sodB_1	1.15.1.1		Superoxide dismutase [Fe]
MAG312_00107	CDS	1641	groL_1		COG0459	60 kDa chaperonin
MAG312_00108	CDS	291	groS		COG0234	10 kDa chaperonin
MAG312_00109	CDS	564				hypothetical protein
MAG312_00110	CDS	363				DNA base-flipping protein
MAG312_00111	CDS	1305	ampG		COG0477	Protein AmpG
MAG312_00112	CDS	486				hypothetical protein
MAG312_00113	CDS	129				hypothetical protein
MAG312_00114	CDS	879	hmuU		COG0609	Hemin transport system permease protein HmuU
MAG312_00115	CDS	768	fhuC	3.6.3.34	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
MAG312_00116	CDS	1647	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
MAG312_00117	CDS	2694	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
MAG312_00118	CDS	966				hypothetical protein
MAG312_00119	CDS	570	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
MAG312_00120	CDS	1545				hypothetical protein
MAG312_00121	CDS	546				hypothetical protein
MAG312_00122	CDS	867	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
MAG312_00123	CDS	696				hypothetical protein
MAG312_00124	CDS	396				hypothetical protein
MAG312_00125	CDS	417	pilE_2			Fimbrial protein
MAG312_00126	CDS	417	pilE1		COG4969	Fimbrial protein
MAG312_00127	CDS	723				hypothetical protein
MAG312_00128	CDS	1515	epsE_1		COG2804	Type II secretion system protein E
MAG312_00129	CDS	1218	epsF_1		COG1459	Type II secretion system protein F
MAG312_00130	CDS	900	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
MAG312_00131	CDS	603	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
MAG312_00132	CDS	189	yacG		COG3024	DNA gyrase inhibitor YacG
MAG312_00133	CDS	1521				hypothetical protein
MAG312_00134	CDS	486				hypothetical protein
MAG312_00135	CDS	447	mutT_1	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
MAG312_00136	CDS	1218	argJ_1			Arginine biosynthesis bifunctional protein ArgJ
MAG312_00137	CDS	720	secA_1		COG0653	Protein translocase subunit SecA
MAG312_00138	CDS	120				hypothetical protein
MAG312_00139	CDS	576	podJ			Localization factor PodJL
MAG312_00140	CDS	597				hypothetical protein
MAG312_00141	CDS	363				hypothetical protein
MAG312_00142	CDS	552	rpoE_1			ECF RNA polymerase sigma-E factor
MAG312_00143	CDS	432				hypothetical protein
MAG312_00144	CDS	2433	quiP	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
MAG312_00145	CDS	399				hypothetical protein
MAG312_00146	CDS	621	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
MAG312_00147	CDS	804	fmt_1	2.1.2.9		Methionyl-tRNA formyltransferase
MAG312_00148	CDS	1434	gdhB_1	1.1.5.2	COG2133	Quinoprotein glucose dehydrogenase B
MAG312_00149	CDS	1176				hypothetical protein
MAG312_00150	CDS	603				hypothetical protein
MAG312_00151	CDS	432	hrp1			Hypoxic response protein 1
MAG312_00152	CDS	1506	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
MAG312_00153	CDS	747				hypothetical protein
MAG312_00154	CDS	1020			COG0627	putative protein
MAG312_00155	CDS	774	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
MAG312_00156	CDS	1026	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
MAG312_00157	CDS	969	ucpA_1	1.-.-.-		Oxidoreductase UcpA
MAG312_00158	CDS	1539				hypothetical protein
MAG312_00159	CDS	942	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
MAG312_00160	CDS	531				hypothetical protein
MAG312_00161	CDS	930	uspE_1		COG0589	Universal stress protein E
MAG312_00162	CDS	909	rlmL_1		COG0116	Ribosomal RNA large subunit methyltransferase K/L
MAG312_00163	CDS	672	vatD	2.3.1.-		Streptogramin A acetyltransferase
MAG312_00164	CDS	1797	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
MAG312_00165	CDS	1272	yedY_1	1.8.-.-		Sulfoxide reductase catalytic subunit YedY
MAG312_00166	CDS	528				hypothetical protein
MAG312_00167	CDS	2283				hypothetical protein
MAG312_00168	CDS	1167				hypothetical protein
MAG312_00169	CDS	1545	cueO_1		COG2132	Blue copper oxidase CueO
MAG312_00170	CDS	435				hypothetical protein
MAG312_00171	CDS	432				hypothetical protein
MAG312_00172	CDS	336				hypothetical protein
MAG312_00173	CDS	486				hypothetical protein
MAG312_00174	CDS	1680				hypothetical protein
MAG312_00175	CDS	1089	dcsD_1	2.6.99.3		O-ureido-L-serine synthase
MAG312_00176	CDS	396				hypothetical protein
MAG312_00177	CDS	435				hypothetical protein
MAG312_00178	CDS	765				hypothetical protein
MAG312_00179	CDS	1017				hypothetical protein
MAG312_00180	CDS	1314				hypothetical protein
MAG312_00181	CDS	375				hypothetical protein
MAG312_00182	CDS	480				hypothetical protein
MAG312_00183	CDS	1410				hypothetical protein
MAG312_00184	CDS	1434	mleN_1		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
MAG312_00185	CDS	2055	prlC_1	3.4.24.70	COG0339	Oligopeptidase A
MAG312_00186	CDS	2553	tolB_1		COG0823	Protein TolB
MAG312_00187	CDS	1494	glpD_1	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
MAG312_00188	CDS	480				hypothetical protein
MAG312_00189	CDS	501	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
MAG312_00190	CDS	1080	recA		COG0468	Protein RecA
MAG312_00191	CDS	459	recX		COG2137	Regulatory protein RecX
MAG312_00192	CDS	1254				hypothetical protein
MAG312_00193	CDS	468	ibpA		COG0071	Small heat shock protein IbpA
MAG312_00194	CDS	456				hypothetical protein
MAG312_00195	CDS	1449	prpD	4.2.1.79	COG2079	2-methylcitrate dehydratase
MAG312_00196	CDS	1125	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
MAG312_00197	CDS	885	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
MAG312_00198	CDS	675	rspR		COG1802	HTH-type transcriptional repressor RspR
MAG312_00199	CDS	1365				hypothetical protein
MAG312_00200	CDS	609				hypothetical protein
MAG312_00201	CDS	1335				hypothetical protein
MAG312_00202	CDS	1926	mecR1			Methicillin resistance mecR1 protein
MAG312_00203	CDS	387	blaI_1		COG3682	Penicillinase repressor
MAG312_00204	CDS	435				hypothetical protein
MAG312_00205	CDS	228				hypothetical protein
MAG312_00206	CDS	1353		2.4.1.-		PGL/p-HBAD biosynthesis glycosyltransferase
MAG312_00207	CDS	336				hypothetical protein
MAG312_00208	CDS	447				hypothetical protein
