locus_tag	ftype	length_bp	gene	EC_number	COG	product
MAG124_00001	CDS	342	rplC		COG0087	50S ribosomal protein L3
MAG124_00002	CDS	624	rplD		COG0088	50S ribosomal protein L4
MAG124_00003	CDS	294	rplW		COG0089	50S ribosomal protein L23
MAG124_00004	CDS	840	rplB		COG0090	50S ribosomal protein L2
MAG124_00005	CDS	297	rpsS		COG0185	30S ribosomal protein S19
MAG124_00006	CDS	399	rplV		COG0091	50S ribosomal protein L22
MAG124_00007	CDS	681	rpsC_1		COG0092	30S ribosomal protein S3
MAG124_00008	CDS	411	rplP_1		COG0197	50S ribosomal protein L16
MAG124_00009	CDS	192	rpmC_1		COG0255	50S ribosomal protein L29
MAG124_00010	CDS	237	rpsQ_1		COG0186	30S ribosomal protein S17
MAG124_00011	CDS	369	rplN_1		COG0093	50S ribosomal protein L14
MAG124_00012	CDS	732	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
MAG124_00013	CDS	1074	prfA_1		COG0216	Peptide chain release factor RF1
MAG124_00014	CDS	843	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
MAG124_00015	CDS	423				hypothetical protein
MAG124_00016	CDS	1293	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
MAG124_00017	CDS	159				hypothetical protein
MAG124_00018	CDS	720				hypothetical protein
MAG124_00019	CDS	1071	mtnA_1	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
MAG124_00020	CDS	2034	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
MAG124_00021	CDS	1041	speH_1	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
MAG124_00022	CDS	153				hypothetical protein
MAG124_00023	CDS	177				hypothetical protein
MAG124_00024	CDS	426				hypothetical protein
MAG124_00025	CDS	1056	ddl_1	6.3.2.4		D-alanine--D-alanine ligase
MAG124_00026	CDS	411				hypothetical protein
MAG124_00027	CDS	1293	gltB	1.4.1.13		Glutamate synthase [NADPH] large chain
MAG124_00028	CDS	657	gltD_1	1.4.1.13		Glutamate synthase [NADPH] small chain
MAG124_00029	CDS	645	gltD_2	1.4.1.13		Glutamate synthase [NADPH] small chain
MAG124_00030	CDS	306	exbD_1		COG0848	Biopolymer transport protein ExbD
MAG124_00031	CDS	810				hypothetical protein
MAG124_00032	CDS	1341	tolB		COG0823	Protein TolB
MAG124_00033	CDS	480				Outer membrane lipoprotein Omp16
MAG124_00034	CDS	996				hypothetical protein
MAG124_00035	CDS	1038	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
MAG124_00036	CDS	1893	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
MAG124_00037	CDS	1053	folP_1	2.5.1.15	COG0294	Dihydropteroate synthase
MAG124_00038	CDS	1332	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
MAG124_00039	CDS	813	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
MAG124_00040	CDS	231	hslV_1	3.4.25.2		ATP-dependent protease subunit HslV
MAG124_00041	CDS	1374	hslU_1		COG1220	ATP-dependent protease ATPase subunit HslU
MAG124_00042	CDS	819				hypothetical protein
MAG124_00043	CDS	861				hypothetical protein
MAG124_00044	CDS	414				hypothetical protein
MAG124_00045	CDS	597				hypothetical protein
MAG124_00046	CDS	426				hypothetical protein
MAG124_00047	CDS	426	secB			Protein-export protein SecB
MAG124_00048	CDS	363	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
MAG124_00049	CDS	714				hypothetical protein
MAG124_00050	CDS	465				hypothetical protein
MAG124_00051	CDS	639	ruvB	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
MAG124_00052	CDS	183				hypothetical protein
MAG124_00053	CDS	516	ubiE	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
MAG124_00054	CDS	588				hypothetical protein
MAG124_00055	CDS	783	catD	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
MAG124_00056	CDS	318	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
MAG124_00057	CDS	777	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
MAG124_00058	CDS	1005	dpkA	1.5.1.21	COG2055	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
MAG124_00059	CDS	465				hypothetical protein
MAG124_00060	CDS	690	cbbZC_1	3.1.3.18	COG0546	Phosphoglycolate phosphatase, chromosomal
MAG124_00061	CDS	624	glmU_1		COG1207	Bifunctional protein GlmU
MAG124_00062	CDS	1821	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
MAG124_00063	CDS	1380	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
MAG124_00064	CDS	738	nadE	6.3.1.5		NH(3)-dependent NAD(+) synthetase
MAG124_00065	CDS	1362	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
MAG124_00066	CDS	1602	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
MAG124_00067	CDS	714		2.1.1.-	COG0565	putative tRNA/rRNA methyltransferase
